global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	t_comp_cor_06	t_comp_cor_07	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02
907.7541516415002	0.315506696135003	0.0995444753060251	824017.5998223798	1065.477856488295	6.719304689219143	1135243.0626668916	45.14905550656237	899.107371206502	0.725122408102493	0.5258025067323583	808394.0649578666	922.9370148332011	781.0643667970306	1.164735	25.070248	0.1963284462198694	0.1131188877839413	0.0445583523	-0.1164786435	-0.017384717	-0.0609330662	0.132013858	0.0985814504	-0.0318253803	-0.0600327844	0.1321396002	0.0169469188	0.1065080515	-0.0307526009	0.0280523615	-0.0112071123	-0.0825289882	-0.0902861966	-0.0082525036	-0.0924068548	-0.0442533374	-0.0802878534	-0.0001452229	0.0617400298	-0.0823953841	-0.1056632984	-0.203611057	0.0508299214	-0.0517605158	-0.0303861684	-0.1505621514	0.037625502	-0.1268309209	0.0311125173	0.0198030294	0.0849228547	-0.0427470997	-0.1166849256	0.0752870948	-0.0445501798	0.1072163763	-0.1227353427	-0.1160347794	0.0664900967	-0.0859359429	0.0400775981	-0.099983009	0.0519785112	-0.0112785008	-0.0563910567	-0.0746600025	0.1250412886	0.023107533	0.0466745341	-0.0284067497	-0.0356384634	-0.0955358612	-0.0410714203	0.1165657427	-0.0624637607	-0.0683181186	-0.0007425692	0.2242118359	-0.1007464551	0.0052246926	-0.0164948091	-0.060751503	0.011159524	0.1708926005	0.1642521885	-0.065218428	0.0058144872	-0.0001217032	-0.047274808	0.0102979136	-0.0338223789	-0.0044198067	0.0908714738	0.0287044576	-0.0692961896	0.0873372854	0.1001444838	0.0660736976	0.007327895	-0.0113907251	0.0416799636	-0.0094374358	-0.0549173474	-0.0447195899	-0.1350544082	0.1274066714	-0.0153816238	0.0603572434	0.007550899	-0.0236715338	0.0542059852	0.1829814491	0.2194390973	0.0626034099	-0.0044059291	0.0904508174	-0.0817391859	0.0851211787	-0.016850859	-0.1073422654	-0.124700488	0.0616549189858233	-0.0105295709528547	0.0038013290351484	0.0001108718644512	0.0460736623000741	0.0171807302591276	0.0021227823577412	0.0002951774922369	0.1570526449440521	-0.100285772747732	0.0246655332839224	0.0100572362156097	-0.0010089605839622	0.0007530105999768	1.0180014599893435e-06	5.670249636774205e-07	-0.0015041970676874	0.0002078850949566	4.3216212705156156e-08	2.2626088184393727e-06	0.0013842411951028	-0.0004057517502695	1.9161236862196283e-06	1.6463448284684379e-07	0.0	0.0	0.0
908.1732861284488	0.4191344869485647	0.1756737181496365	824778.7176373453	1050.0861111493175	-15.391745338977444	1102680.8408286967	236.90582457993384	897.7991788441898	-1.3081923623121838	1.711367256811932	806043.3655333015	919.2437418538896	773.8715455153588	1.063314	22.88722	0.0457071838655281	0.0322879262706278	0.0308246046	0.0691804909	0.0224984659	0.0036932984	0.1125491871	0.1289825466	0.0650004716	0.0580957227	0.0196924224	-0.0889759909	-0.1914200843	0.0108448041	0.0098510833	0.1193742171	-0.0833710249	0.0486050834	-0.146154875	-0.0232863311	0.0184408937	0.0622665369	-0.0429962354	-0.0353096801	-0.1609888797	-0.1217161791	-0.0103303222	-0.1051940911	-0.1406742797	-0.0031940414	0.0084877302	0.0075975192	-0.0485240963	-0.1350896709	0.1372844073	0.0588453466	-0.0002596386	0.1255748518	0.0782148138	0.0758874045	-0.066038125	-0.2356606428	-0.0765928817	-0.0210689329	0.0900978974	0.0873389886	-0.1116888974	-0.0862018893	0.0375028602	0.0802937383	-0.0392529745	-0.0292072401	-0.0183411281	-0.1605624314	0.0277984514	-0.0354082053	-0.0929393359	-0.1146215701	0.076361935	0.119844709	-0.0748623359	0.092532155	0.028056537	0.0098644098	0.0084590814	-0.1932376853	-0.0636668392	-0.0140043068	0.0233181674	0.0361574515	0.1408210813	-0.0650752545	-0.1535450172	0.0153995169	0.0234093667	-0.0089244354	-0.0387237141	-0.1230322621	0.0357574672	-0.0554764441	0.0540612671	0.0383842355	0.0605030771	-0.0303017951	-0.0549878499	0.063270272	-0.0338132644	-0.0803464778	-0.0224205984	-0.0682042344	0.0636280004	0.02158368	0.0591183152	-0.011075974	-0.1642965744	0.0754170181	-0.0065417309	0.2129303036	0.16287309	0.0306594124	-0.0705686289	0.0733713332	0.0825512202	-0.0235265052	-0.1126387502	-0.1205247148	0.061021017568791	-0.0006339014170323	0.0037235645851306	4.018310065155627e-07	0.0395555281138086	-0.0065181341862654	0.0015646398043623	4.248607327016299e-05	0.1260528588046767	-0.0309997861393754	0.0158893232128317	0.000960986740687	-0.0009260069094074	8.29536745547999e-05	8.574887962702448e-07	6.881312122143657e-09	-0.0014361408946466	6.805617304079994e-05	4.631642688959304e-09	2.062500669276337e-06	0.0013843385899643	9.739486149995188e-08	1.916393331664346e-06	9.48575904659481e-15	0.0	0.0	0.0
907.9334290452996	-0.2398570831492179	0.0575314203368508	824343.1115779561	1059.024335117967	8.938223968649481	1121532.542372052	79.89184771374008	897.6289712454527	-0.170207598737079	0.0289706266678425	805737.7700191698	920.9772924950298	768.571847363115	0.997881	21.478813	0.0742729242411898	0.0355090557605444	0.0391949974	0.1118720936	0.0161191305	0.0406907607	-0.0047600873	-0.0619397405	-0.1135774507	0.0933695998	-0.1084865261	-0.0795642625	-0.043255715	-0.0257387907	-0.0522001461	0.0035308705	-0.0932410929	0.01310942	-0.0208391326	0.0253325058	-0.0111152087	0.1165877063	-0.1467267097	-0.0531947626	0.032225506	-0.0985822	-0.0089313005	-0.0477530927	-0.0764774852	-0.0238090587	0.0800217811	0.0850297663	-0.1169160278	-0.0554221715	0.2715983791	-0.1988229113	0.1328926156	-0.1125732189	0.0929374851	-0.0809162178	-0.1402527656	0.1070691934	-0.122708086	0.1485529117	-0.0321842889	-0.0899666164	0.0885293583	-0.090388307	-0.0914473807	-0.1113032521	-0.0040534159	-0.0979504856	0.0389291086	-0.1303965819	-0.122545377	0.0666771573	-0.0230061131	0.0080399617	0.0070038952	0.021577228	-0.1220799129	0.0684523317	-0.0552643652	-0.114419202	-0.1049253831	-0.0612703215	-0.1469192132	-0.0229548473	-0.0536220156	-0.0288974857	0.0430718185	-0.0638011475	-0.097995975	-0.0262015173	-0.0188086569	0.1901328406	0.2807733422	0.0349542818	0.0494001367	-0.0532294912	0.0489639844	-0.1389234153	0.0198030438	-0.0607201089	0.0230293031	0.0030176371	0.0276596111	-0.025863534	-0.1301400713	0.1120493828	0.0002379509	0.0027609997	-0.0146564728	-0.0561798502	-0.0700785611	0.0938460343	0.0378338385	0.1459142727	0.0771679808	0.1175666062	-0.0066091391	0.011331051	0.0799246852	-0.0301376669	-0.1172407796	-0.1150284477	0.0647310424317026	0.0037100248629116	0.0041901078542948	1.3764284483422309e-05	0.0509004421397634	0.0113449140259547	0.0025908550100234	0.0001287070742563	0.1197647546160283	-0.0062881041886484	0.0143435964482374	3.954025428729762e-05	-0.0004378682828933	0.0004881386265141	1.9172863316392698e-07	2.3827931869507206e-07	-0.0010877558384756	0.000348385056171	1.2137214736327085e-07	1.1832127641377558e-06	0.0011622646493759	-0.0002220739405884	1.3508591151888836e-06	4.931683508846024e-08	0.0	0.0	0.0
909.0298366096636	1.0964075643639717	1.2021095471945369	826335.2438465917	1075.226250876843	16.201915758876112	1156111.490574672	262.5020742577181	898.0594030482168	0.4304318027641329	0.1852715368307814	806510.6914033196	923.0563130009008	789.408900385798	1.008155	21.699961	0.2169273086750509	0.1059546778850245	0.0630572728	-0.0151152783	0.0337632657	0.0192565694	-0.0513120211	0.0836129259	-0.1936279078	-0.1352916739	0.0018814949	-0.0669022606	0.0776436148	-0.0108521399	-0.1108976504	0.0341658404	0.0042088461	-0.0479067387	0.1675825386	-0.0808746499	0.0383902034	-0.0898101701	-0.053860618	0.0868333044	0.1528783094	-0.03590032	-0.0021153258	-0.0986302197	-0.116880065	0.0730605818	-0.0085782879	0.1518410946	0.0277087876	-0.0002505385	-0.0172294008	-0.0723421687	0.0919635549	0.0155068756	0.1233045612	0.1447070586	0.0419689856	0.0823959148	0.0384924089	-0.0505211007	-0.1495501095	-0.0062041901	0.0254177661	0.023546372	-0.1243457813	0.0002576562	-0.0894961552	0.0087159806	0.0040845867	0.0909754245	-0.1000819758	0.0588098157	0.1246748185	0.0259975612	0.0755721669	0.0554655064	0.0082752377	0.0363360589	0.0542161689	-0.152298581	0.1067049422	-0.0346511261	0.0292168801	-0.0534685058	-0.0559142398	0.0043068559	0.1400114212	0.0624131029	0.03580444	-0.1193983215	0.0378675689	0.0079662516	0.0432189642	0.0095292543	0.0664306637	-0.02721582	0.029225545	0.0285904154	0.0014203353	0.0842419667	-0.0055793219	0.0051740037	-0.0149567769	-0.0762991469	0.0453498923	0.1967074103	-0.028626203	-0.0754091363	0.1712424949	0.1005609296	-0.0171105391	0.0514382561	0.072369052	0.1442750457	-0.013403712	-0.0563193546	0.0601685946	0.0814315354	0.0772433738	-0.0366662233	-0.1211199807	-0.1082719048	0.0551623460017367	-0.0095686964299659	0.0030428844164153	9.155995136884224e-05	0.0024574639011376	-0.0484429782386258	6.039128825394431e-06	0.0023467221406279	0.0482629180089091	-0.0715018366071192	0.0023293092547346	0.0051125126381911	0.0006107872331663	0.0010486555160596	3.730610441989441e-07	1.0996783913622257e-06	-0.0006107130713897	0.0004770427670859	2.2756980162897237e-07	3.729704555662408e-07	0.0009396869845346	-0.0002225776648412	8.830116289037296e-07	4.9540816886206045e-08	0.0	0.0	0.0
906.7365851540594	-2.2932514556041497	5.259002238630552	822171.2348568449	1056.136690524822	-19.08956035202118	1115424.7090727235	364.41131443345904	897.3238328540598	-0.7355701941570487	0.5410635105322383	805190.0610079006	920.3457159063846	777.923723395426	1.029195	22.152821	0.1563096340203771	0.0781293369991194	0.0724806935	-0.113336707	0.1387638914	0.0705994931	7.7e-07	-0.0082550766	-0.0564997197	0.0272071863	0.1238671731	-0.0625569704	-0.0044028583	-0.12957784	0.0280067473	-0.0509991198	-0.004126633	-0.0351765507	-0.0928692101	-0.0483501405	0.097047488	-0.1271558721	-0.1112130081	0.0393834487	-0.0740686915	0.0246664	0.0712362155	-0.18868444	0.0728167067	-0.0287664615	0.0450809966	0.0457154383	-0.0372786059	0.1404278958	-0.0885106792	-0.0677462358	-0.0285444124	-0.0591883968	0.0678244996	-0.0623623081	0.0016937529	-0.0682676787	0.0919096755	0.1309297208	-0.2372259941	-0.004655432	-0.0380827402	0.1687006128	0.1321684817	0.0645293314	-0.0819935732	0.091682893	-0.1160019175	-0.0103077527	-0.0758662528	-0.0437320479	0.1096638089	-0.0090547941	-0.0446448423	0.1289807911	0.0441865737	0.0207323439	0.0331347011	-0.1538136751	0.0444957426	-0.0327928849	-0.1413304601	0.0146244312	-0.0355750189	0.0545848487	-0.1071217023	-0.0097224119	0.0468571409	0.1669393735	-0.1341005675	-0.1096648218	-0.0192376091	0.0956887671	0.0694711859	-0.0435912369	0.0589697611	0.0814647966	-0.0424087642	-0.086758347	0.0786425581	0.0244847802	-0.0051943522	0.0600903013	0.0704984739	0.0710191498	0.0468506245	-0.0471126361	0.178904019	-0.0520271369	0.1069251434	0.0308142055	-0.0745404109	0.0269452715	-0.0155071502	0.0451574966	-0.0763370997	-0.1014186178	0.0745091236	-0.0430942802	-0.1242524367	-0.1003291122	0.0386131041106523	-0.0165492418910844	0.00149097180906	0.0002738774071696	0.0630928061298732	0.0606353422287355	0.0039807021853417	0.0036766447271958	0.0768639888868563	0.0286010708779472	0.0059080727875987	0.0008180212553653	-0.0001173084796894	-0.0007280957128556	1.3761279407038372e-08	5.301233670788498e-07	-0.0004970449867132	0.0001136680846765	1.2920433474023976e-08	2.470537188167251e-07	0.0007709712016146	-0.00016871578292	5.943965937190601e-07	2.8465015406308578e-08	0.0	0.0	0.0
908.1853076010792	1.4487224470198043	2.0987967284990496	824800.5529424669	1065.5978353437683	9.461144818946424	1135498.7466893247	89.51326128507674	897.9667752680888	0.6429424140289939	0.4133749477574301	806344.3294853703	922.26906624624	792.0389774936928	1.139471	24.526459	0.0558712601932674	0.0284209305690151	0.0370904049	0.0358211093	0.0863715081	-0.1805124741	0.0663488706	-0.1627151268	-0.0617548695	-0.0391537648	-0.0329288515	-0.0440784576	-0.0431661695	-0.154248671	-0.0765181926	-0.0730889234	0.0908714124	-0.1377779804	0.0596684149	0.0120307014	0.0263678661	0.1331422114	-0.056249793	-0.0294745187	0.0937440266	0.113222365	-0.0135068931	0.0928416556	0.0337667315	-0.048751452	-0.179771358	0.0255127944	0.0501736438	0.0665166584	0.0426014221	-0.0284885353	0.0336164718	0.1281044247	0.0296314756	-0.069913631	0.0840291715	0.0083115944	-0.0943368027	-0.135383245	-0.1324438835	0.0854675791	0.0384531453	0.0395404768	-0.1924177481	-0.1377862916	-0.0181078399	-0.0830202816	0.0053772538	-0.0429533653	-0.0427500755	-0.0312513397	0.1097041821	0.1556651544	-0.0601635333	-0.128047315	-0.0368956782	-0.0430830464	0.1545877659	0.0308879115	0.1023965478	0.1256414551	-0.0156471954	-0.0121938596	0.0650828131	0.0551958677	-0.0419931292	-0.1088903522	-0.0544523467	-0.104872337	0.0913892446	-0.0072150855	0.0741205881	-0.0246733972	0.0575820408	-0.0248071771	0.0330416381	-0.1927324927	-0.0365619409	-0.0293556666	0.1171398321	-0.0400652273	0.0333589549	0.0926728065	0.0147723202	0.1337665746	-0.0649429762	-0.048398567	-0.0471773211	0.0657478739	-0.031002444	0.051029337	0.0718020581	0.0648013562	0.0307855616	-0.0420614294	-0.1539547076	-0.1134702715	0.0717238087	-0.0494042187	-0.1266188352	-0.0912870929	0.0440011077824635	0.0053880036718111	0.0019360974860839	2.903058356745097e-05	0.0575144085824206	-0.0055783975474525	0.0033079071945856	3.111851919742514e-05	0.0747621156548277	-0.0021018732320286	0.0055893739371858	4.41787108351839e-06	0.0003333315672062	0.0004506400468956	1.1110993369614145e-07	2.030764518660686e-07	-0.0006438285377374	-0.0001467835510242	2.1545410851273946e-08	4.145151860050787e-07	0.0010296073185343	0.0002586361169196	1.0600912303793911e-06	6.689264097530071e-08	0.0	0.0	0.0
907.44178136534	-0.7435262357391821	0.5528312632324778	823450.5865675015	1059.9464733141688	-5.651362029599568	1123486.5262911438	31.937892789599747	898.0250880117635	0.058312743674719	0.0034003760748734	806449.0586985355	921.199804731992	769.1434175799648	1.229501	26.464302	0.2459840982645797	0.1261510273085438	0.0767547371	0.0821016195	-0.1505136505	0.0472568185	0.0145764527	0.1814031473	-0.002229423	-0.1156214729	-0.0476684606	-0.0556867538	0.0413030249	-0.0101805462	0.0404397643	0.0223876109	-0.1274871902	0.1064735026	-0.0270918031	-0.0229100368	0.0376067065	0.0396844223	0.0041463929	0.1189569524	-0.0600812332	-0.0670067673	-0.0735466305	-0.0714750491	0.0235960797	0.1113010382	-0.0411526568	-0.1225893206	-0.0563364677	-0.0796655378	-0.0210508697	-0.1439084195	0.0517695819	-0.0930640478	-0.173394349	0.0253243429	0.1423409019	0.0618267851	0.0735853391	-0.1905750985	0.0788429136	0.0715562666	0.1004454386	-0.0193205598	0.0954819741	-0.0060412221	-0.058167476	-0.056775638	0.0039034284	0.0315272923	-0.0371747349	-0.0831571054	-0.0854626209	-0.0908280485	0.0886166099	-0.008745837	0.058597265	0.1265925688	0.0305366324	0.1143964963	-0.0338020946	0.0287565861	-0.0283447741	-0.0584122335	0.0519824535	-0.0591820726	-0.0102976399	0.075770192	0.0566958353	-0.1068601891	-0.2412502589	0.0459966198	-0.0216249339	0.0888624129	0.0803576409	-0.0207557943	0.0327653136	0.0562917658	-0.0410024047	0.0954994259	-0.0773502412	0.0606857614	-0.0434816336	-0.1148218233	0.0382179861	-0.0599185073	-0.0968874422	0.0024962913	0.0519344262	0.2423997402	0.0010664311	-0.0231503402	-0.0054637897	0.0501604393	0.0760348282	0.0757887156	-0.0004948513	0.0514702458	0.0688893378	-0.0555787436	-0.1282045865	-0.0812449131	0.0361131502252476	-0.0078879575572159	0.0013041596191913	6.221987442443941e-05	0.0062627292867745	-0.0512516792956461	3.922177811942304e-05	0.0026267346306237	-0.021448877135775	-0.0962109927906026	0.0004600543303855	0.0092565551337534	0.0014282332035293	0.0010949016363231	2.039850083663567e-06	1.198809593223002e-06	-0.0008741130533531	-0.0002302845156156	5.303095813235757e-08	7.640736300422794e-07	0.0005421240980508	-0.0004874832204835	2.938985376873934e-07	2.376398902529647e-07	0.0	0.0	0.0
908.8112890797594	1.369507714419342	1.87555137985409	825937.9591588139	1069.6645761409277	9.718102826758924	1144182.3054507505	94.44152255145976	897.6656453955264	-0.359442616237061	0.129198994367343	805803.610923367	922.2278402339869	788.6102674689796	1.247748	26.857061	0.1501939938221745	0.0792564312282253	0.0667622232	-0.1441548633	0.1207615819	0.0175042224	-0.0586814972	0.0453616894	-0.0720933333	-0.0357968436	0.0907100247	-0.0480021872	0.0642496824	-0.0621320396	-0.0279878725	0.0882034218	-0.0015401004	-0.0960759446	0.0341822829	-0.0459400457	0.0601222004	-0.1347231493	-0.1307019703	0.0730504054	0.0370597237	0.0976839446	-0.0040024735	-0.1494924834	0.0653365557	0.0523198843	0.005220895	-0.0109009681	0.1499335897	0.1378081141	-0.0537341395	0.0210177293	0.0826087118	0.1479366719	0.1414947299	0.0608474903	-0.1069037932	-0.0999188123	0.0293457685	0.2201286041	-0.0965166795	0.1302680994	0.0730249592	-0.0171579171	0.1923251685	-0.1636277942	-0.0645757034	0.0700167557	-0.0689636915	0.0128605431	-0.1503922932	-0.0102645916	0.1122608442	0.0757393667	0.0309670466	0.1830074209	0.1198461445	-0.01976087	-0.0130883121	-0.1095742099	0.1038782495	0.1134837767	-0.0917881757	0.0782933673	-0.1883565642	0.0885713966	0.0258534161	-0.0256390821	0.0349190552	0.0715436004	0.065843369	-0.133014581	-0.0074009389	-0.0944168981	0.0639231868	-0.0383044086	0.0575236048	0.0800528691	-0.075924916	-0.0838186877	0.1079600908	0.0408004966	-0.0502629821	0.0303897821	0.1523230296	0.0993490492	0.0277341631	-0.0744914865	0.1536981246	-0.0362201379	0.1546820942	0.0400351919	-0.03580567	-0.0416995619	-0.0270972157	-0.0045903534	-0.0898820697	-0.0598953585	0.0660076536	-0.0616009311	-0.1289999139	-0.0703125971	0.0362103510242945	9.720079904689676e-05	0.0013111895213026	9.447995335355208e-09	0.0675401362825596	0.0612774069957851	0.0045616700090667	0.003754920608127	0.0156830805248375	0.0371319576606125	0.0002459590147485	0.0013787822797095	0.0007838909313587	-0.0006443422721706	6.144849922664101e-07	4.151769637059717e-07	-0.0010867170047204	-0.0002126039513672	4.5200440136989245e-08	1.1809538483484777e-06	0.0007189264418475	0.0001768023437967	5.168552287875068e-07	3.125906877200653e-08	0.0	0.0	0.0
906.5452430100304	-2.2660460697289864	5.134964790134186	821824.277624115	1055.5287911858356	-14.13578495509205	1114141.0290222317	199.82041629660677	896.851420220528	-0.8142251749984553	0.6629626356012651	804342.4699515781	919.4928389259172	770.9688077890169	1.15996	24.96748	0.1141048839323136	0.0528353345821717	0.0453243173	0.0192555166	0.0991983832	0.0421884285	0.1037660358	-0.19356203	-0.0920043701	0.1106465465	0.0078841258	-0.0815484766	-0.003816766	-0.156894168	-0.042882781	-0.0609054698	0.1117911718	-0.0952140377	-0.140292157	0.0703870567	0.0770902748	0.0958851599	-0.0634738396	0.0130105843	-0.0016099783	0.075735386	0.0821374907	-0.0275357462	0.0697337541	-0.0912076451	-0.044031935	0.0430803381	-0.0193956933	-0.0131189001	-0.0620808971	0.0507557705	0.1708447314	-0.0645575598	0.0138205898	-0.2287185593	-0.0369282795	-0.0161010741	0.1215519814	0.0346497186	0.0779350513	0.1425742944	0.1406618512	-0.1585687118	-0.1535082703	0.0818772657	0.0065304292	-0.0836143259	-0.0642072506	-0.0449153933	-0.0754241883	-0.0675079363	0.0751985365	0.1049015139	-0.1471029594	0.0086832568	-0.0053597885	0.0345993921	0.0714459978	0.0417440373	0.0710492998	-0.0294656716	-0.0821163229	0.0009827517	0.114612534	0.0657513864	0.0320655597	-0.0259441152	0.02206105	0.0716622293	-0.0243362676	-0.1297573395	0.2277357327	0.0014833625	0.0543692734	-0.0610065219	0.0716738054	-0.1842572741	-0.0995769175	0.0029581894	0.1045581761	-0.0290722663	0.0635025491	0.0576841484	-0.0017848068	0.0946890114	-0.0547502173	-0.0094528647	-0.0217352848	0.0074435367	-0.0295839105	-0.0070043412	-0.1056803474	-0.0698965176	-0.071073367	0.0634799053	0.0053830443	0.0349125698	0.063080731	-0.0674542747	-0.1289999139	-0.0586099215	0.0563847506692809	0.0201743996449864	0.0031792401080369	0.0004070064010356	0.0468490264537138	-0.0206911098288458	0.0021948312796607	0.0004281220259493	0.0514022408200389	0.0357191602952014	0.0026421903613212	0.0012758584121942	0.00084765636415	6.37654327913e-05	7.185213116839974e-07	4.066030419061798e-09	-0.0005647647831177	0.0005219522216027	2.72434121635994e-07	3.189592602499827e-07	0.0005542398129759	-0.0001646866288716	3.071817702875607e-07	2.712168572909212e-08	0.0	0.0	0.0
907.0322463427208	0.4870033326903922	0.2371722460515488	822707.4959055221	1073.064097158226	17.53530597239046	1151466.556609999	307.48695554535254	897.4784515031422	0.6270312826142117	0.3931682293768234	805467.5709124779	920.091447287952	764.8235620164927	1.115672	24.014193	0.0946783589420679	0.0425837884540921	0.0530444865	-0.1491416246	-0.1278038197	0.0290847422	0.1304333489	-0.1277918798	0.0080161524	0.0147424463	-0.0066061694	0.0068340576	0.198826966	-0.0865180339	-0.0455223878	0.013774245	0.085414561	-0.125743617	0.0355542349	0.0146685512	0.0486118439	-0.029841291	0.125842327	0.3163948709	-0.0202337171	0.0387652453	0.0512311307	-0.0933379944	0.0661874925	-0.1205108067	-0.0559532621	0.0324255786	-0.0180956745	0.0746370336	-0.0847806476	-0.0714318225	-0.0080635116	-0.0413593005	-0.0004264777	-0.0557432376	-0.1233061761	0.1163622131	-0.0171797157	-0.0483856285	-0.0512473641	0.1657810248	0.0456051909	-0.1454438534	0.0202806804	0.1035452503	-0.0023556774	-0.0365853058	-0.0123776669	0.2258167377	-0.055327289	-0.2003974124	0.0243237978	0.0248522167	-0.1426123249	0.1360095289	-0.0039298255	-0.01685211	0.0920229719	0.0025413093	-0.0247646738	0.0223491821	0.0075974903	0.0044241553	-0.0632815604	-0.0526343245	0.0025754488	-0.0580568493	0.0315035537	0.0087137711	-0.0334118452	-0.1357123371	0.0781507139	0.0886550902	0.0421920018	-0.0796137971	0.0949474398	0.0957959861	-0.1142374067	0.1217376333	0.1135510151	-0.0110707315	0.0176138867	0.0950197896	0.194248547	-0.1013664346	-0.1034615886	-0.0136708901	0.0504599299	0.0900469087	0.0026519871	-0.1172007496	0.0095602283	-0.0958807575	-0.0705858405	0.0770782108	-0.0197810661	0.101846476	0.0601105761	-0.0731227308	-0.1282045865	-0.0462651033	0.0476831314804258	-0.008701619188855	0.0022736810277795	7.571817650785127e-05	0.0245014920271415	-0.0223475344265722	0.000600323111556	0.0004994122949468	0.0314271252209934	-0.0199751155990455	0.0009876641996559	0.0003990052431952	0.0012250361318426	0.0003773797676926	1.5007135243198803e-06	1.424154890637208e-07	-0.0001502099183809	0.0004145548647368	1.7185573587694654e-07	2.2563019579996643e-08	0.0004730926508534	-8.114716212250005e-05	2.23816656291497e-07	6.584861920535307e-09	0.0	0.0	0.0
