global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09
981.108810601664	1.3432619641907877	962574.498240212	1.804352704441693	1201.4944811302596	3.613877165861595	13.060108169935836	1443588.9881864716	901.631469410318	-0.3277744958645598	0.1074361201392663	812939.3066310092	974.370995380126	781.7832542706842	0.955993	18.447399	0.0610214436404967	0.0327290742497324	-0.0040675758	0.107483771	-0.0100274276	0.016830218	0.060385447	0.0119812059	-0.0351215081	0.0296415119	-0.0832485177	-0.056442306	0.0176480658	-0.0971138394	0.0016335584	0.1006275512	0.0637582612	-0.0226424319	-0.0273175641	-0.0948582411	-0.1613552376	0.0492617652	0.0295069079	0.0368367254	-0.0232217534	0.0380932579	0.0396920018	0.1571676884	0.0591145768	0.067541641	-0.1647065984	0.0335096071	0.0460434518	-0.0982115367	-0.094338474	0.1568332586	0.0639787578	-0.1442258055	-0.1052778872	-0.1145293176	-0.1227882523	0.0200940603	0.0870980808	0.0359918017	-0.0650472971	0.2147924993	-0.0063793788	-0.138234918	-0.0617409914	-0.0540523025	0.1090480321	0.0476845338	-0.0256012488	-0.0476843352	-0.0110950671	-0.1323254069	0.0294362712	-0.0678204588	-0.200664144	-0.0229976597	0.1418648505	-0.1150790906	0.0225134459	0.0327950239	-0.0777913677	-0.0461262168	0.1187449634	-0.091652373	-0.077485096	0.0860751757	0.0151474926	-0.0043953019	-0.0007705416	-0.0251070893	0.0626668674	-0.1211746751	-0.0760761037	0.0305282815	0.0908625691	-0.1437286662	-0.0124852268	-0.0228084227	0.0099626944	-0.045665597	-0.1918584	0.035149455	-0.0991277776	-0.1667517425	-0.0201658696	-0.0108877217	-0.1310329795	-0.0600732801	-0.0066667828	-0.1236760249	-0.0451825229	-0.0833194202	0.066663783	0.0377584877	-0.0706359375	0.062587209	-0.077455897	0.0123011297	-0.0450991395	0.0756825593	0.0825512202	-0.0235265052	-0.1126387502	-0.1205247148	-0.0006775964135528	0.0179091885181321	0.0003207390333779	4.591368996596172e-07	0.0069012925140157	-0.0122758747749145	0.0001506971014893	4.762783836400914e-05	-0.1637271476157664	0.0187285013875851	0.0268065788663949	0.0003507567642247	0.0043780768418814	-0.0002420041759448	1.9167556833418216e-05	5.856602117472175e-08	-0.0011497668217295	-1.6519429399917962e-08	1.3219637443499557e-06	2.728915476988739e-16	0.0001090172091807	-1.3688382310000644e-07	1.873718102647385e-14	1.18847518975485e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
980.6432522438532	-0.465558357810778	961661.1881714016	0.2167445845274684	1193.046327583028	-8.448153547231641	71.37129835760256	1423359.5397593498	903.039283607496	1.407814197178027	1.9819408137760124	815479.9477383397	973.6195098238752	772.9802954033629	1.092195	21.075623	0.0742187428776096	0.0347707935560665	-0.0007338488	0.0483119785	0.2011027894	0.0120020559	-0.0052991368	-0.0513259774	0.04380793	0.0397638667	-0.0764602661	0.0748516144	0.091110534	-0.1067870875	-0.0458180087	0.0209027965	-0.1323692701	0.0073451236	-0.0225434684	-0.0293818944	0.0471490685	0.1015348183	-0.1165543343	0.1242480115	-0.0442472974	-0.0932208122	-0.1062663381	-0.095328046	0.0475267839	-0.0027393642	0.0791477753	0.1405199354	0.1808230521	-0.0272876688	-0.0784629493	-0.0041643919	0.0554214774	0.2449279535	0.1393558174	-0.0099285063	0.0731365363	-0.0728475565	-0.0624187405	-0.1721391953	0.0188708507	-0.0825232507	-0.0456317415	-0.0504609322	0.129737733	-0.0265947707	-0.0594352575	0.0140054334	0.053522588	-0.0055977512	-0.0146454703	-0.1335420464	0.0976503652	0.0624055732	0.0395284222	0.0228352863	0.1236645251	-0.1031241226	0.162137568	0.0552872604	-0.0732086342	-0.1865434955	0.0608193126	0.2296649947	0.0471318754	0.0426739096	0.0119662685	0.0108069115	-0.0495012988	-0.1606956671	0.0029599641	0.0340098959	0.0099647349	0.0913309689	0.0546285612	-0.0025007486	-0.0036217731	-0.0175729633	-0.0256239193	-0.0671217845	-0.1362824327	0.0474324937	-0.0005664375	-0.0966279896	0.069756133	-0.2257365932	-0.0833227935	0.1145119788	0.1139444191	-0.0344597717	0.0237472515	-0.0769089078	0.00484706	-0.0524892497	-0.0346866089	-0.051622206	-0.0667614221	0.0138680814	0.008661257	-0.0101752039	0.0799246852	-0.0301376669	-0.1172407796	-0.1150284477	-0.0099503576926593	-0.0092727612791065	8.59841017392968e-05	9.90096182118641e-05	-0.0144377209588668	-0.0213390134728825	0.0004553534959958	0.0002084477864861	-0.1720111654962721	-0.0082840178805057	0.0295878410553859	6.862495224453816e-05	0.0045494612910919	0.0001713844492104	2.069759803914358e-05	2.937262943118633e-08	-0.0008467845802979	0.0003029822414316	7.170441254302906e-07	9.179823862291637e-08	-0.0001230751050795	-0.0002320923142602	5.3866842338655437e-08	1.5147481490329967e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
981.492076836974	0.848824593120753	963326.6968937564	0.7205031898866119	1196.5260708757455	3.479743292717558	12.10861338321283	1431674.6382853496	902.0901020689126	-0.9491815385833888	0.9009455931875292	813766.5522507012	974.0941005170118	772.9374371445887	1.081615	20.871468	0.0816491100175037	0.0399293155574717	0.0232524399	0.1150576245	0.0531635762	-0.2690469602	0.0451985773	-0.1940928408	0.0695534184	0.0021254476	0.0881333865	-0.0636074981	0.0082731564	-0.0135318095	0.068361124	0.0503449242	-0.1056981194	-0.0453117666	0.0440298846	-0.1084302779	-0.1146421553	0.0617459974	-0.0694864118	0.0847426888	0.0609260657	0.0103814292	0.0731290357	0.1739481482	-0.0135139224	0.0738610749	-0.0434506902	-0.1019053374	-0.0494031727	-0.0234094169	-0.0268021545	0.0089608221	0.1141148868	0.0875770688	0.0553855573	-0.0419328018	0.1407582166	-0.0560436792	-0.201807578	0.1070621222	-0.1117184396	-0.0621080035	0.130514756	-0.0445144814	-0.0789504625	0.0888658962	-0.1024242738	0.1029331806	0.1202920547	0.0422689043	-0.1108959554	-0.0545250218	-0.03160475	0.0740935431	-0.1100653426	-0.0172795805	0.1606660568	0.0206066631	-0.0039415019	-0.2027078782	-0.0867138624	0.0312460308	0.0417094975	-0.0812930605	0.0210202107	-0.1035516084	0.0035948678	0.0836589803	0.0571868491	-0.0607182934	-0.0250168913	-0.0088212639	0.1710214817	0.0564750014	0.035218255	-0.0003584014	0.0157283427	-0.0278579305	-0.0417112939	-0.1148369958	-0.1340767509	0.0655340212	0.1798645036	-0.07625246	0.0699514425	0.0423402581	-0.0449514107	0.0669838445	0.0068909469	-0.1964186934	-0.016624494	-0.0976405149	0.0254295489	-0.0245455984	0.0156692168	-0.1035300372	-0.1146211573	0.0732532756	0.0322060171	0.0856342083	0.0772433738	-0.0366662233	-0.1211199807	-0.1082719048	-0.0347002869027477	-0.0247499292100884	0.0006125589959043	0.001204109911133	-0.0107694678778926	0.0036682530809741	1.3456080666076706e-05	0.0001159814383729	-0.1791401071372433	-0.0071289416409711	0.032091177985143	5.082180892037304e-05	0.0041459320398095	-0.0004035292512823	1.7188752478718962e-05	1.628358566405343e-07	-0.0005121383626336	0.0003346462176642	2.622857024810248e-07	1.1198809099702205e-07	-0.0003069393578422	-0.0001838642527626	3.3806063443986026e-08	9.42117693925821e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
981.7684293325456	0.2763524955715866	963869.2488340936	0.0763707018086437	1197.051768829219	0.525697953473582	0.2763583382863123	1432932.9372571623	901.6937153079966	-0.3963867609160161	0.1571224642294909	813051.5562259385	973.1405088185356	784.3348144330935	1.129777	21.800837	0.0785911609292828	0.0387893598224759	0.001853809	0.0938799103	-0.024172548	0.0671723481	0.0526955913	0.0085248501	0.0365910627	0.0794381614	-0.1301659935	-0.1607056715	0.1664788453	-0.0599000347	-0.059614001	0.0067986051	-0.0563722025	-0.0002405948	-0.0015810627	-0.0336651707	-0.1572059709	0.0435551534	0.0292427214	-0.0112679493	0.0438103594	-0.0011980628	0.1321707787	-0.0788299217	0.0757067483	0.152940121	0.0448232981	0.0263427872	0.0271162824	0.062181504	-0.1007791	0.0780169509	0.0178575116	-0.0894988415	-0.1770521066	-0.1622059394	-0.1129696235	-0.0179495728	-0.0107968513	0.0304756652	-0.117755877	-0.069194525	-0.0823917933	0.0620451356	0.1129860549	-0.0483256817	0.0069220727	0.0330954412	0.0160412322	-0.1497616729	0.0650187123	-0.1378811553	-0.1473517163	-0.0780543851	-0.012259733	-0.087710487	0.0194724296	-0.0696068267	0.0823238321	-0.0401743968	0.0635091682	-0.1197170451	0.0312917745	-0.0014274624	0.0646794772	0.0532821889	0.0653188064	-0.0025670369	-0.1545919636	0.1054784601	-0.0142484172	-0.0456478039	0.0088238197	0.0445511415	-0.0168832345	0.0789016578	0.0056812059	-0.0148771433	-0.027587675	-0.0647508114	-0.077113304	-0.0656417247	-0.0455160687	-0.1824140924	-0.1635046854	-0.0485418036	-0.0261257516	0.0238874515	0.2410853675	-0.0849314973	0.071228393	0.0081406994	0.1095544971	-0.0278596396	-0.05951533	-0.065103847	-0.0977200604	-0.0086605027	0.0584636402	0.1264313816	0.0745091236	-0.0430942802	-0.1242524367	-0.1003291122	-0.0318173029864397	0.002882983916308	8.311596261690615e-06	0.0010123407693309	-0.0088056875430737	0.0019637803348189	3.856433203421431e-06	7.754013310624333e-05	-0.2022991730641834	-0.0231590659269401	0.0409249554224524	0.0005363423346083	0.0044819711045228	0.0003360390647132	2.0088064981777325e-05	1.1292225301338917e-07	-0.0009676988242133	-0.0004555604615796	9.364410143838032e-07	2.075353341547093e-07	-8.683226911088268e-05	0.0002201070887313	4.844713050977599e-08	7.539842958944751e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
984.5907053236222	2.8222759910765944	969418.8570096678	7.965241769807373	1200.741780134652	3.6900113054327903	13.616183434221805	1441780.8225609327	903.3622577252164	1.6685424172197827	2.7840337980616354	816063.3686824003	973.2552914637575	772.0624335606893	1.332847	25.719387	0.0813872121804183	0.0456915954308945	0.0302232461	0.0074311235	0.2470455107	-0.0169163841	-0.0056661812	0.0582268685	0.101367204	-0.0159833539	-0.0875875267	0.0279744469	-0.0688702326	-0.1780691563	0.0357730869	-0.0303627941	-0.2968924783	-0.1150110179	-0.1068152902	0.0490335813	0.1886480358	0.1439277788	-0.0287856964	0.0055708954	-0.0050274974	0.1200553076	0.0594727744	-0.0722341432	0.093002196	-0.2459422566	0.0730858945	0.0553777889	-0.1267559924	0.0247404639	-0.1357393171	0.0236219721	0.093231039	0.0042793854	0.0208889052	-0.0098097635	0.0189403243	0.0052102247	0.0151506143	0.1381182297	-0.0132708509	0.0254749155	-0.114884776	0.0135022075	0.0499595285	-0.0573345443	0.0924726409	-0.1405671051	0.067047813	-0.0022807252	0.086347542	0.0157549247	0.1601578425	0.0354473836	0.0313112113	-0.0332166135	0.1250999872	0.0032744093	0.0565560881	-0.0223472141	0.0218286687	0.028609876	-0.0838090341	0.0846669361	-0.116971508	-0.1627999804	0.0952173651	-0.1416989525	-0.1015461063	0.1267693358	-0.018212769	0.1188027765	-0.0598664888	-0.0776737503	-0.0162687618	0.1075298374	0.0290865435	-0.0189594576	-0.0266863384	-0.2153590021	-0.0107165355	0.0336872302	0.0698547383	0.0718320245	-0.0564909556	-0.1627189629	-0.0935231961	0.0333275364	-0.0443975871	-0.0422375267	-0.1018659542	-0.0017489645	-0.1469871364	-0.0401028147	0.0308524835	-0.0772184577	-0.1281635905	0.0216390138	-0.1117683314	0.0342245513	0.0717238087	-0.0494042187	-0.1266188352	-0.0912870929	-0.0413553300743672	-0.0095380270879275	9.09739607300388e-05	0.0017102633255598	-0.0083648310163084	0.0004408565267652	1.943544771915634e-07	6.997039793139503e-05	-0.2052774455179999	-0.0029782724538164	0.0421388296383954	8.870106809162087e-06	0.004225236377706	-0.0002567347268167	1.7852622447490124e-05	6.591271995369654e-08	-0.000642024587701	0.0003256742365122	4.12195571212639e-07	1.0606370832786949e-07	0.0006993598897982	0.000786192158909	6.180981107301243e-07	4.891042554585504e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
984.5606202117056	-0.0300851119166054	969359.6148716584	0.0009051139590346	1193.4874471450742	-7.254332989577733	52.625347123675816	1424412.2864928662	904.1216628843844	0.7594051591679545	0.5766961957709063	817435.9812968244	973.089150113298	797.2075608092356	1.525311	29.433281	0.0468738655681151	0.0219289922688451	-0.0359557882	0.0220166536	-0.066066825	-0.057016817	0.0095244599	-0.023543744	0.1982400423	0.043235063	0.1394192518	-0.1347817943	0.1201882365	0.0725384336	-0.135128431	-0.0471641012	0.0396352886	0.048966091	0.0473821745	0.0840878083	0.0005109108	-0.0595843469	0.0136199991	-0.0658312881	-0.0453940386	0.1103510766	0.1311682391	-0.0560420791	-0.0067399226	0.0772479835	0.1708102985	0.089138558	-0.0149295267	0.0448423675	-0.1112403247	-0.1347699156	0.0380278021	-0.1119605641	-0.0338524328	0.0894371993	0.1542170271	-0.12483592	0.0137260657	0.1755376655	0.0293652124	0.0582896403	0.1030895542	0.1413583574	-0.0388239002	0.1470630053	0.0244622746	-0.0398502878	0.0524399359	0.0291496294	0.0107248346	0.1117841115	-0.207071325	-0.056349596	0.115813287	-0.1011842207	0.0652108624	0.0420249055	-0.0630843825	0.0426991474	0.0558631065	-0.1745289956	0.1009948934	0.0189203999	0.0389103722	-0.0913035253	0.0842811443	0.1778867007	-0.1134882139	0.0909532645	-0.1214326245	0.1614335113	0.0102544134	-0.1618737227	0.0475286475	0.0637421229	-0.0175593923	0.0131565458	-0.0012242195	-0.071899147	0.0482720137	-0.1407776444	0.0019425907	-0.1143427753	-0.1598630134	0.1282180857	0.1621144241	0.3449436886	0.1408949491	-0.0582901256	0.1282065134	-0.0511613372	-0.0032189184	-0.1535580027	-0.1152362931	-0.0967253935	0.09259086	0.078702555	-0.1584723016	0.0789519519	0.0688893378	-0.0555787436	-0.1282045865	-0.0812449131	-0.0394438381674717	0.0019114919068955	3.653801310127012e-06	0.0015558163693816	0.005587246029151	0.0139520770454594	0.0001946604538824	3.1217318190263616e-05	-0.2100021744092401	-0.0047247288912402	0.0441009132566089	2.232306309571989e-05	0.0040653754853165	-0.0001598608923895	1.652727783661237e-05	2.5555504915567413e-08	-0.0007871313126357	-0.0001451067249347	6.195757033316002e-07	2.10559616212747e-08	0.0009201036269644	0.0002207437371662	4.8727797498100414e-08	8.465906843530438e-07	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
982.2819189402428	-2.278701271462751	964877.7682769258	5.192479484565957	1197.609164795935	4.121717650860774	16.988556393417255	1434267.7116032168	902.9191664727036	-1.2024964116807269	1.4459976201050242	815263.0211837619	974.548066636002	808.7806322868556	1.835273	35.414482	0.7447782155195145	0.5191787260469637	-0.3242297439	-0.0535248003	0.0295237139	0.1210891903	-0.0150753542	0.3111848401	0.0236957017	-0.1561973166	0.4104255638	0.111361752	0.0755847421	-0.0888863373	-0.1266707626	-0.0378677271	0.013963134	0.0373111115	-0.1177568192	0.2850157641	-0.0346545068	0.0639481287	-0.106377664	0.0880933255	-0.0351295888	0.154154276	-0.0277277408	0.1183359684	0.0457206611	0.2008938642	-0.0088802538	-0.1562632359	-0.0465203671	-0.0079743355	-0.0263209063	0.0389258785	0.0743577882	-0.0338691783	0.0194583152	-0.0091109012	0.0747281652	0.0518665124	0.0372097121	-0.0052172174	-0.0628486686	-0.0245790253	0.0056431305	0.05151308	-0.1678374362	-0.1547729282	-0.0898685038	-0.1744909989	-0.2577929186	0.1201070865	-0.0255402746	-0.1149766165	0.0464346999	0.0506849939	0.2450537036	-0.1750510268	0.0890752358	0.0854173796	-0.240189994	-0.2357669818	-0.1235981161	-0.0316627793	0.2213568634	-0.1867851362	0.0207949539	0.0042628342	-0.0694043641	-0.0530894743	0.1128751751	0.1651062232	0.1389688264	0.0522625713	-0.077769013	-0.0246606706	0.0583026962	0.0361039347	-0.3117991221	0.0045449095	-0.0084237886	0.1352354906	0.203355868	-0.0554415177	-0.0176649004	-0.0347346008	-0.0342037845	-0.1725970508	0.1156472974	0.2555254576	-0.130845085	0.0459970231	0.4225921818	0.1606580693	-0.0975236531	0.0002705713	-0.0989357442	0.1636504325	0.2277550763	-0.0987900693	0.2735143405	0.1922202234	0.0660076536	-0.0616009311	-0.1289999139	-0.0703125971	-0.0184264404859391	0.0210173976815325	0.0004417310053036	0.0003395337089818	0.0991414262483232	0.0935541802191722	0.0087523846364813	0.0098290223985517	-0.2785443790364397	-0.0685422046271996	0.0775869710927957	0.0046980338151569	0.0135472510719926	0.0094818755866761	0.0001835280116076	8.990596464120425e-05	-0.0022816380764472	-0.0014945067638115	5.205872311893679e-06	2.2335504670783227e-06	0.001177009936309	0.0002569063093446	6.600085178106336e-08	1.3853523901701164e-06	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
985.4056305018536	3.123711561610776	971024.2566247556	9.757573920140832	1203.0977061418082	5.488541345873273	30.1240861053604	1447444.090523681	902.7770709365554	-0.1420955361481901	0.0201911413932416	815006.4398087865	974.9442263411024	808.878191793346	1.620362	31.267447	0.3258960855536947	0.2126975994393233	-0.2115622695	0.0544936348	-0.009332254	-0.1049749239	-0.0249562605	0.0971311057	0.0095401551	0.1226374051	-0.0108403108	0.0908798443	0.0485052406	0.0099558612	0.1819681861	0.0008483839	-0.1145899749	-0.2145058437	-0.0541598917	0.2083488729	-0.1957089987	0.0062739286	0.0243137998	-0.0296387132	-0.0562167739	-0.0539363007	0.0930945834	-0.1015115383	0.0242308957	-0.1513804198	-0.1469866034	-0.0467063186	0.0770455303	0.0666531211	0.0414779667	-0.1204201939	-0.0251385979	0.1349251675	-0.0735192468	0.0409932813	0.0425501797	0.0712131201	-0.0339327665	-0.0070710279	0.1240567421	-0.0662383668	0.1135998361	0.0376260977	0.0235181983	0.0058234957	0.0037100102	-0.0722159651	-0.1157552618	0.1114561906	0.0422920098	-0.1219149102	-0.1040941581	0.0207954791	-0.0792889093	-0.0256371924	-0.0954914524	-0.0462771465	0.0066050337	-0.094204005	0.0030195119	0.2480848978	-0.2627114076	0.0983615668	-0.1180820901	-0.048686006	-0.1767067826	0.0066428275	-0.0098296339	0.0856863539	-0.0832856739	-0.0127759787	0.1135172863	0.1048124724	-0.0333554098	0.0192644248	-0.2044576252	0.0461868576	-0.1080052839	-0.0456573809	0.0939841675	0.068038531	0.0748672141	0.1173982467	0.0509176511	0.0771335969	0.0727217211	-0.2659789696	-0.0065112546	0.0274722414	0.1746830811	-0.1333868093	-0.0693836393	0.1160383914	0.1389296117	0.1280259564	-0.1004468446	0.0409185464	-0.1085224964	0.0796604988	0.063080731	-0.0674542747	-0.1289999139	-0.0586099215	-0.0255425255719927	-0.0071160850860535	5.063866695195447e-05	0.0006524206125959	0.0668975829480302	-0.032243843300293	0.0010396654307738	0.0044752866042885	-0.2616065979816966	0.016937781054743	0.068438012107557	0.0002868884270584	0.0098450238507681	-0.0037022272212245	9.692449462219274e-05	1.3706486397575692e-05	-0.0006168437160649	0.0016647943603823	3.804961700487551e-07	2.7715402623607117e-06	0.0011520639956637	-2.4945940645300108e-05	6.22299954678836e-10	1.3272514501046097e-06	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
984.7571095872488	-0.6485209146047737	969746.5648826328	0.4205793766798121	1203.1844431770294	0.0867370352211764	0.0075233132789596	1447652.804303218	903.9382458095516	1.1611748729961846	1.3483270856777054	817104.3522372494	974.8760845053786	801.8064876364791	1.208887	23.327374	0.0631135460433651	0.0350284571493802	-0.2177526392	0.0136364885	0.027888702	0.0025358357	-0.1068054171	0.0963506284	0.0447435026	0.0626177516	0.108508613	0.0346361078	0.0227753538	-0.0702064628	0.1276529089	0.0107862994	0.1090172092	0.0335113467	-0.0768797091	0.1798907225	0.0068334065	-0.0089002928	-0.1417734878	-0.0228316585	-0.1027540339	-0.0209006651	-0.056189088	-0.1682248534	-0.1011628604	-0.0719080633	0.0603961897	-0.0563653232	0.0576277963	0.0005553346	0.0684557118	0.1515796267	0.1860482203	-0.1784059904	-0.1306768052	0.1143201967	0.0159315636	0.1088042128	0.0327537425	-0.0899082513	0.1948713739	-0.051612088	-0.0191125255	0.0361282746	-0.0734102648	-0.0870411826	0.0363368046	-0.1169562954	-0.036244407	0.1466510828	-0.0193749066	-0.0751482863	0.0268295796	-0.0152047733	0.0680652209	-0.1215847202	-0.1248018053	0.0282997994	-0.017447458	0.1235091197	0.1744144503	0.0404932529	0.0628740789	0.1014684056	-0.1057058912	0.0273961835	-0.0905005464	-0.1158258068	-0.0762325596	0.1888017051	-0.0603968526	0.08428855	-0.0357565593	-0.0276832787	-0.0258981486	-0.002092565	-0.2038686925	0.0366628682	-0.1230448059	0.0258574792	0.0855497261	-0.0023916449	0.0155774946	0.0665582366	-0.0480522986	-0.0151156355	0.0101049982	-0.0079866771	-0.1502572577	0.0417048964	0.1882154404	0.0225072306	0.0801970235	-0.1391531927	0.0584594007	-0.0524935323	-0.0159767557	-0.0318775018	-0.0594515443	-0.065070832	0.0601105761	-0.0731227308	-0.1282045865	-0.0462651033	-0.0252415878130563	0.0003009377589364	9.056353475366337e-08	0.0006371377553242	0.0894539980718605	0.0225564151238303	0.0005087918632385	0.0080020177710404	-0.2569369340935381	0.0046696638881584	0.0660165881013871	2.180576082837139e-05	0.0097923788770231	-5.264497374499882e-05	9.58906840711682e-05	2.7714932606116156e-09	-0.0010030472885635	-0.0003862035724986	1.0061038630945894e-06	1.4915319941068146e-07	0.0014249460348689	0.0002728820392051	7.44646073207883e-08	2.0304712022886e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
985.8008920010108	1.04378241376196	971803.3986699884	1.0894817272787436	1205.607941180344	2.423498003314535	5.873342572069537	1453490.5078371076	904.7800884345652	0.8418426250135553	0.7086990052897135	818627.0084276596	976.3545282458172	809.9781282895232	1.087917	20.99308	0.0905254838372227	0.0468799911087192	-0.1925802598	0.002597317	-0.0429894842	-0.0692264462	-0.1087973802	-0.0159436884	0.0732590245	7.45014e-05	0.0814222847	0.0542586745	0.0682209304	-0.0005609732	0.0670623789	-0.0955971905	0.1267131862	-0.0951643976	0.038860371	0.1673539778	-0.0532004407	-0.080053112	-0.0661184044	-0.0689897434	-0.1357136275	-0.159517286	-0.0521007957	-0.0140482833	-0.0985337959	0.0188544527	-0.043495269	-0.0899700152	-0.0549464678	-0.0568195049	-0.1281092615	-0.1588841341	-0.0314296855	-0.0322180979	0.0050712551	-0.0085299619	-0.0349011439	-0.0099763581	0.0220691509	0.0833727532	-0.1428895474	0.1403094061	-0.0410600583	-0.0176915152	-0.0262406419	-0.024472662	0.1991254572	-0.0115917734	-0.0025425676	0.1549538595	-0.0538337451	-0.0315890975	-0.0672461017	-0.0263679312	0.0749631095	-0.0881428857	-0.0782319568	-0.1161083851	-0.0909197972	0.0434635103	0.0950626568	0.1426231725	-0.1147708815	-0.029207872	0.009734246	-0.0578161679	-0.0670011183	-0.1116360274	0.097299478	-0.0209926303	-0.0623715056	-0.029933121	0.0879519278	0.0634810399	-0.0676530131	0.0150423912	-0.2013992806	0.0378842598	-0.0915275833	0.1001525722	0.0376901467	-0.0277226594	0.0478488741	0.1121481469	0.0765042274	0.093832448	0.0551787035	-0.121936141	-0.0183661446	-0.0875006582	0.0799727825	-0.1630951193	0.0223390006	0.1782352492	0.2209347217	-0.0424141198	-0.068511272	-0.0561621947	-0.0597811043	-0.1049634308	0.0570992244	-0.0785907625	-0.1266188352	-0.033413395	-0.025167291421198	7.429639185829728e-05	5.519953843161663e-09	0.0006333925574795	0.1096788055908177	0.0202248075189572	0.0004090428391788	0.0120294403958283	-0.2958106136761955	-0.0388736795826573	0.0875039191634873	0.0015111629642951	0.009924389394491	0.0001320105174678	9.849350485348544e-05	1.7426776722142336e-08	-0.0012312861340588	-0.0002282388454952	1.516065543925465e-06	5.209297059302735e-08	0.0011581413909571	-0.0002668046439118	7.11847180129024e-08	1.3412914814480462e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
