global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12
955.7747359467498	0.4855004638402533	913505.3458740794	0.2357107003891011	1044.383518218994	1.084783965465931	1.1767562517319905	1090736.9331274836	896.8671565626033	1.323479094328718	1.7515969131251636	804370.6965206892	915.2004228167252	796.4210437431716	0.94933	20.547167	0.0422186045607447	0.0271689134811942	0.0245823391	-0.0351873761	-0.0899591069	-0.0422073167	0.0101446216	-0.0275910758	-0.0248485845	-0.0165997557	0.0216809323	0.0133408608	-0.0253798331	-0.0555827185	0.0404745523	0.000738852	-0.0282029895	-0.0672760361	-0.0123136868	0.0175850762	-0.0932986832	0.0950060342	-0.0725480352	-0.0067590263	0.0164973935	0.0458735966	0.1391982465	0.0628958418	0.1450130415	-0.0884785768	0.1342054482	-0.1373637308	-0.0856022265	-0.0750063253	-0.1247023743	-0.0148841499	0.0159024334	-0.0215628745	-0.0017326397	0.061484952	-0.0672024461	0.0344451389	-0.0022197195	-0.0083326882	-0.0767587782	-0.0289882881	0.1191644239	-0.0368879579	0.0360907366	0.0110503166	-0.0329010387	0.0344848444	-0.051777057	0.0183522751	0.1066678859	0.1057761805	-0.0181751909	-0.010340379	-0.0008954008	-0.0060282293	-0.0043127537	-0.0098562985	0.0360000874	0.0355831348	-0.1224335853	0.0392303739	0.1052207947	-0.002436836	-0.0726274287	0.0326245614	-0.0550978392	-0.0035346213	-0.0170970635	-0.0928899211	-0.0275150297	0.0293379234	0.1020357246	-0.0651412015	0.0348550302	0.0607564081	0.0400161813	0.0970621018	0.016850859	-0.0717238087	-0.124700488	0.0066460025596057	0.0072319685274918	5.230136878263192e-05	4.416935002228552e-05	0.015755670551087	-0.0025115464017631	6.307865328209184e-06	0.0002482411545143	-0.019010737870353	0.0001537959067405	2.3653180930132684e-08	0.0003614081543752	-0.0011299850847324	-0.0004890095438746	2.391303340005421e-07	1.2768662917176891e-06	9.417304108061408e-05	-0.000100406957591	1.0081557132698129e-08	8.868561666371028e-09	-0.0003069468185607	-5.700937302920004e-05	3.250068613182481e-09	9.421634942453529e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
956.8403503521486	1.065614405398719	915543.4560620224	1.1355340609932656	1044.318951475854	-0.0645667431399488	0.0041688643197001	1090602.072411627	895.7204174546338	-1.1467391079695517	1.3150105817468032	802315.0662451034	914.58559657639	797.3102354415911	0.993084	21.494152	0.0502465378655821	0.0269092053440828	-0.0038237945	-0.0510342011	0.0973185875	0.0368680744	0.029639161	0.0202147367	0.0560966676	-0.1132555317	-0.0027490662	-0.018760624	-0.0156088218	0.108235066	-0.0761944532	0.0553180549	0.0335664026	0.0176089504	0.0401109974	-0.0747707011	-0.1409063548	0.1075601634	-0.0668849172	0.1372651235	0.153594545	-0.0678903041	0.0394178205	0.1342126971	-0.0917427838	0.1505627383	0.1159059258	-0.1511154845	0.0242198923	-0.0426285893	-0.0256074536	0.1565526721	0.0062570155	0.0240632942	0.0069790503	-0.110353997	-0.0628170305	-0.0540177214	0.0364944737	0.0239718934	0.0499843382	0.0034372437	0.1445652951	0.049235383	-0.0406715616	0.0318372959	-0.142446556	-0.0093027285	-0.0532480775	-0.0918888111	-0.0650928477	-0.1155343714	0.0796815677	-0.0223901716	-0.0093477245	-0.0117700544	-0.0319252019	-0.0286460451	-0.1061312576	-0.0063980235	0.0740542173	-0.0121774205	0.1018638296	-0.0519870735	-0.165016716	0.0308408705	0.0302440547	-0.0453706401	0.0609033819	-0.0774195871	0.0333273009	-0.0179723592	-0.0045487993	0.0006150384	-0.0723944822	-0.0721549289	-0.151534639	0.0948006283	0.0101290257	-0.0799246852	-0.1275100165	-0.0005984931702016	-0.0072444957298073	5.24827183791962e-05	3.581940747779613e-07	0.0184616973309346	0.0027060267798476	7.322580933252371e-06	0.000340834268339	-0.0371018918950198	-0.0180911540246667	0.0003272898539442	0.0013765503821897	-0.0008320076352716	0.0002979774494607	8.879056038716356e-08	6.922367051502398e-07	-5.187223147129494e-05	-0.0001460452725519	2.132922163476139e-08	2.6907283978116004e-09	-0.0003070213231732	-7.450461249997823e-08	5.5509372837719115e-15	9.426209288302253e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
960.0729457752252	3.2325954230766456	921740.0612095186	10.449673169296078	1039.3880826164695	-4.930868859384418	24.313467708446996	1080327.5862851408	897.8618207013166	2.141403246682785	4.585607864903571	806155.8490730831	915.5470933629616	798.1053768839608	1.098185	23.768955	0.0414688738186838	0.0261186954395491	-0.0335594985	-0.0455260086	-0.1484666931	0.0317120051	0.0506326492	0.016294355	0.0573190015	0.0451892952	0.049335705	-0.0268314637	0.0933739281	0.0586092521	0.0575819363	0.1146159719	0.1959945031	0.0332089282	0.1018441928	-0.1422261841	-0.0233219825	-0.0352888079	0.0907377935	0.0025797613	-0.0904651192	0.0319345309	0.080904168	-0.1125521604	0.0537842887	-0.1213752095	0.15234377	-0.0011548666	-0.0286465764	0.0411592861	0.0205651901	0.0252100342	0.0478273912	0.0162430537	-0.0731316576	0.0087937674	-0.1170913853	0.1023230528	0.1420934483	0.1100983065	-0.0183162368	0.1496073354	0.1163731771	-0.0437028816	-0.1146214685	-0.0506372018	0.1002831182	-0.0618449572	0.0437554292	0.0626947544	0.0806389725	0.031884355	-0.0507174504	-0.0147516335	0.0061852897	-0.0355583677	0.040523361	0.0281469252	0.0863874513	0.0040902749	-0.0901024179	0.0656079724	0.1421595881	-0.1489991088	-0.1123485099	-0.0286111131	-0.0727218337	0.0432435691	0.1388650548	-0.1043002649	-0.0908927728	-0.0448777812	0.0650839623	0.1080185337	-0.0529939526	0.1077127263	-0.0193292162	0.0924741833	0.0033794295	-0.0876327994	-0.1289225186	-0.000643826496443	-4.5333326241400046e-05	2.05511046810921e-09	4.145125575220683e-07	0.0290439490106138	0.0105822516796792	0.000111984050612	0.0008435509741311	-0.0357156961675855	0.0013861957274343	1.9215385947571083e-06	0.0012756109527352	-0.0013090028084882	-0.0004769951732166	2.2752439527193429e-07	1.7134883526299954e-06	-1.175197011371587e-05	4.012026135757907e-05	1.609635371400452e-09	1.3810880155367102e-10	-0.0003790077503056	-7.198642713239999e-05	5.182045691288333e-09	1.4364687479171204e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
959.7760598542644	-0.2968859209607899	921170.0850693764	0.0881412500647364	1049.566738128662	10.178655512192565	103.60502803588804	1101590.3377860396	897.6485223679315	-0.2132983333850688	0.0454961790248479	805772.8697093308	916.521024579936	820.0606070379835	1.144576	24.773043	0.1364273678624242	0.0794061950005931	-0.0595327196	-0.0400033055	0.1494918446	-0.0276262183	0.0365213021	0.0507078185	0.018633606	-0.1290778637	0.0318850511	0.0347726372	0.0032193095	0.0410446564	-0.0903168929	-0.0228731277	0.0707488156	-0.0716303198	-0.0171748884	-0.0790468148	-0.1305147219	0.1222190473	0.0796271981	0.030430649	0.1573494118	-0.0522944302	0.0015593559	-0.0891711753	0.0432735485	0.0927258479	-0.0333070979	0.0581117753	0.0014768502	-0.0593816348	0.0440593443	-0.0885464068	0.027524105	-0.0300742007	-0.0250827568	-0.0289091953	-0.0122179682	-0.0786084455	0.0064078867	0.0447709923	0.0591301028	0.1133646734	0.1964602418	0.0219076076	-0.062371626	-0.106857057	0.045294558	0.1177270687	0.0102070029	-0.1263072565	-0.1525747778	0.0051148971	-0.072111824	-0.0315999499	0.0104982353	-0.0606019255	-0.0526980726	-0.0856024742	-0.1210441848	-0.0198349247	0.0906337703	0.0478476352	0.0059539695	-0.0291163435	-0.1272388229	0.0349633158	-0.0150384483	-0.0790370952	0.067431009	-0.0048212267	0.0143403954	0.0631275761	0.023019516	0.0300104325	0.0293832792	0.058963279	-0.1874898463	0.090084361	-0.0033794295	-0.0948006283	-0.1289225186	-0.000549881855818	9.394464062499998e-05	8.825595502160396e-09	3.0237005535784777e-07	-0.0197854094340925	-0.0488293584447063	0.0023843062461216	0.0003914624264746	-0.0534302717886276	-0.0177145756210421	0.0003138061894336	0.0028547939434066	-0.0001059749118625	0.0012030278966257	1.4472761200596562e-06	1.1230681944264644e-08	0.000112023612858	0.0001237755829717	1.5320394939988124e-08	1.2549289837759065e-08	-0.0004479940538292	-6.898630352360002e-05	4.759110073850268e-09	2.0069867226632015e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
956.086772128808	-3.6892877254564382	914101.9158396831	13.61084392120354	1048.469540091122	-1.0971980375400108	1.2038435335816509	1099288.3764988892	896.9782163912657	-0.6703059766657589	0.4493101023538368	804569.9206804563	918.4681223816058	811.0716452582695	1.259977	27.270754	0.0411241566115451	0.0266458257203058	0.0130049297	0.077153795	-0.1253702414	-0.1003848056	0.0175743914	-0.0216142961	-0.0034240762	0.1906107964	0.0210271664	0.0207339789	-0.0785822094	-0.1516162003	0.0277643902	0.0250500788	-0.0272304303	-0.0925820389	-0.0386297483	-0.068991745	-0.0532934479	0.085119238	0.1000926031	0.0324262985	-0.0255413425	0.0311733146	-0.1018171986	0.0187067074	0.1276991262	-0.1166440031	0.0728384802	0.0460779768	-0.0706160962	0.0099008568	0.1797674313	-0.0059674658	0.0232085765	-0.0295106556	0.055091795	0.1139553727	0.1153660742	0.0986630897	-0.0621938246	-0.0760618419	0.0393883975	0.1103977135	0.098690677	-0.0295246472	-0.0121338611	0.018618425	-0.0208063793	0.0302016419	-0.2091979983	0.0404771453	-0.0051603765	0.0738898966	-0.118636839	-0.0276706146	0.027598219	-0.0024882762	-0.0563881841	-0.0338079043	0.1242359226	0.1143498342	-0.0412990469	0.0216989241	0.0780092624	0.0713697905	0.0246241211	-0.1157662855	-0.028513186	-0.1632979772	-0.0127487239	0.0452719344	0.0351298764	0.0344626912	0.0935808587	0.0025042298	0.0028806437	0.0489100917	-0.066391769	0.0876327994	-0.0101290257	-0.1013839798	-0.1275100165	0.0027287907602158	0.0032786726160338	1.0749694123129924e-05	7.446299013039124e-06	-0.0167131710413173	0.0030722383927751	9.43864874204194e-06	0.0002793300862563	-0.0297592765543015	0.0236709952343261	0.0005603160153834	0.0008856145410353	-0.0002789715101986	-0.000172996598336	2.9927823035861914e-08	7.782510350248759e-08	0.0001350588841255	2.3035271267499984e-05	5.306237223673104e-10	1.8240902181225236e-08	-0.0004219809160646	2.601313776459999e-05	6.766833363600582e-10	1.78067893522719e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
953.8708775535216	-2.21589457528637	909869.6510447254	4.910188768783563	1045.1336761923396	-3.335863898782464	11.127987951200137	1092304.4011113143	895.4666754828559	-1.51154090840987	2.2847559177965358	801860.5669003183	914.0937967220152	801.8361843079493	1.326339	28.707083	0.1481449647787905	0.0769005670051872	0.0460937456	-0.1018665111	0.1669564701	-0.0123774819	-0.0309737635	0.002242664	-0.1045943579	-0.141851823	-0.0141422404	-0.023128564	-0.0766354484	-0.0781701954	-0.0817703944	-0.213989786	0.0247398802	-0.0508626174	-0.0761596629	0.1684313755	-0.1392414444	-0.0122969918	0.0459759772	-0.1141334483	-0.0606263603	0.0494466899	-0.0862144217	-0.0356304811	0.0901857827	-0.0259650236	-0.0231795259	-0.0760291259	0.0636545631	0.025927992	-0.0125772423	-0.025661576	-0.0154685799	0.0109449765	0.0546562884	0.0715319313	-0.0181985828	-0.1925025641	-0.1186477304	-0.0505805845	-0.1503079089	-0.1274464425	-0.0079074274	0.117994117	-0.0185883406	0.0681387104	0.1024629439	0.0529192466	0.0148770509	0.0281849117	0.0133832492	0.1049627119	-0.1247685015	-0.0037695605	0.0205363035	0.0369811678	-0.0561526079	-0.0822926431	-0.1846113125	-0.0465105962	-0.0111313238	0.0187037826	-0.0655471242	0.0954210922	0.0940164125	0.0023290698	0.0481273487	-0.0594780034	0.0120074286	0.0739506917	-0.1956877389	-0.1090833386	0.0910402408	0.0722839101	0.0091933688	0.0208830912	0.0452748345	0.0851211787	-0.016850859	-0.1073422654	-0.124700488	-0.0004693501582408	-0.0031981409184566	1.0228105334306426e-05	2.2028957104066402e-07	0.0271086075111384	0.0438217785524557	0.0019203482755004	0.0007348766011929	0.0245176578710015	0.054276934425303	0.0029459856106086	0.0006011155474794	2.79416723586058e-05	0.0003069131825572	9.419570162739274e-08	7.807370541956754e-10	-0.000380004279354	-0.0005150631634795	2.652900623735101e-07	1.4440325232735286e-07	-0.0003069950444498	0.0001149858716147	1.3221750671015265e-08	9.42459573167347e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
953.028892096064	-0.8419854574575538	908264.0691698513	0.7089395105700061	1040.1504150091432	-4.983261183196419	24.83289201995217	1081912.8858436928	895.4372268273086	-0.0294486555472985	0.0008672233135434	801807.8271881809	916.365965816203	787.6364389095667	1.556723	33.693485	0.1719672796007487	0.1169947455268751	0.0869989081	0.1757477388	-0.0279111573	-0.0043285406	-0.0350751378	-0.0878069631	-0.0751190351	0.1120793505	-0.015791555	-0.0547071145	-0.0902787406	0.1114276568	-0.0414925813	0.2261034737	0.2347828369	0.0687782403	-0.0239298511	-0.027554352	0.1010586451	-0.0180493506	-0.051873834	0.0136261917	-0.0669693043	-0.0217094858	-0.1404995152	0.1427121421	0.1494437748	-0.1985620215	-0.1510454594	0.0588764042	0.0914553253	0.0051738363	0.0479646396	0.1937025778	-0.0019948595	0.0056038983	0.1536333539	-0.098430992	0.0906081343	0.0741609524	0.2705996783	0.0380719666	0.0523747802	0.1585959331	-0.158113418	-0.0004169754	-0.1386927262	0.0504575429	0.0753114542	-0.1084840886	8.09135e-05	0.0368106275	-0.007583836	-0.0358194404	-0.0705546651	0.0116532718	0.1104154319	0.0718741334	0.1809899379	0.2660249485	0.1898991709	-0.1623565392	0.2155731961	0.0356644403	0.2421397227	-0.3253589724	0.2342241755	-0.0223806933	0.2294473675	0.0841908966	-0.1500252788	0.1273208943	0.4023461163	0.0755565991	0.2448240072	-0.158401885	0.0189616365	0.0489793832	-0.0228811934	0.0825512202	-0.0235265052	-0.1126387502	-0.1205247148	-0.0017677217063294	-0.0012983715480886	1.685768676885988e-06	3.124840031028125e-06	0.0269622189693734	-0.0001463885417649	2.142960516008263e-08	0.0007269612517524	0.0413312470476014	0.0168135891765998	0.0002826967809994	0.0017082719825098	-0.0020130625865307	-0.0020410042588893	4.165698384804284e-06	4.052420977289671e-06	-0.0012078994978603	-0.0008278952185063	6.854104928255942e-07	1.4590211969311649e-06	-0.0001017159151595	0.0002052791292903	4.2139520922183727e-08	1.0346127396734605e-08	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
950.1519418701978	-2.876950225866267	902788.7126397076	8.276842602111964	1021.3192412432502	-18.831173765893027	354.61310540125777	1043092.9925336884	891.705326270048	-3.731900557260587	13.927081769281884	795138.3888983728	910.3208088834684	781.9856189681211	1.550584	33.560616	0.1634694302867718	0.0787177864793543	0.0468003096	-0.1041114471	-0.0052274232	0.0832190832	-0.1756540856	0.0032596313	-0.0326383343	-0.1208938937	-0.1251088399	0.0203200689	-0.0443836839	0.1009943712	0.0675859887	-0.0987554304	0.0421827059	0.0894131351	0.1447805253	0.2367479639	0.1741801708	0.0900520264	0.1000234271	-0.1721848954	-0.1732119613	-0.1935045608	0.0470363111	0.1828170791	-0.1738637104	0.0656467129	0.1134184543	0.1567263791	0.0877305183	-0.1037370365	-0.0287930838	-0.049436543	-0.1187180819	-0.0364668274	0.0794230526	-0.0327003621	-0.1328385904	-0.0153970654	0.0041348809	0.1094712322	-0.0782143596	-0.0387914999	-0.1835388523	-0.051453274	-0.1828959122	-0.1596364005	0.2213342761	0.2914912581	0.1750222353	0.1443125828	-0.1939793368	-0.0520469153	0.2477460368	-0.011879438	0.0630355373	0.0306888833	-0.0867517131	0.1474244611	-0.0596779992	-0.19096092	0.0090327777	-0.215577996	0.1864895379	-0.1662792942	0.0736530027	0.0128894945	0.1797554927	0.0118198834	-0.1172116071	0.1752310111	-0.1610690117	0.2329171616	-0.2954419763	-0.0302922362	0.0187030043	-0.0211045038	-0.0347972711	0.0799246852	-0.0301376669	-0.1172407796	-0.1150284477	-0.0117349553557062	-0.0099672336493768	9.934574662126918e-05	0.0001377091772004	-0.019789382280436	-0.0467516012498094	0.0021857122194211	0.0003916196510412	-0.0063146982629902	-0.0476459453105915	0.0022701361045398	3.987541415261144e-05	-0.0014129737513752	0.0006000888351554	3.601066100782847e-07	1.9964948220753054e-06	-0.0007965488103762	0.0004113506874841	1.6920938809364176e-07	6.344900073117393e-07	6.89375637407813e-05	0.0001706534789002	2.9122609860768758e-08	4.752387694514285e-09	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
959.8079757078596	9.656033837661766	921231.3502324192	93.23898947406902	1042.333027933158	21.013786689907874	441.5792310489493	1086458.1411203058	900.85028786634	9.144961596291978	83.63032259765512	811531.2411488675	919.7848802375356	804.8742850924967	1.923729	41.636898	0.3401339888889623	0.2198712982772819	-0.0110349374	0.1303262192	-0.0838800027	0.1179584663	-0.0694861768	0.1009008116	0.0442568679	0.1865811522	0.0829364072	0.0909789181	0.2058634054	-0.1839969563	-0.0472293484	0.1038390942	-0.1640569254	-0.1022528604	0.0374260404	0.2892906557	0.2189039491	0.0628419666	-0.2740412511	-0.1055969008	0.1426071123	0.0826978486	0.0241778563	-0.2792164262	-0.1142917168	0.0214065714	-0.0089618366	-0.1481738108	-0.2241650411	0.0718744426	0.0049195315	-0.0381476631	0.0670432093	-0.0168115068	-0.1689005684	0.1479797172	0.2418992603	0.081146848	-0.1404439075	0.1910797671	-0.178864957	-0.0324568192	-0.3279632651	0.1901557391	0.2319043557	-0.1350513885	-0.2918140488	-0.0166452439	0.0487620383	-0.1309271169	0.0786576951	0.0077370518	-0.1484336794	0.1276615616	-0.1228812565	0.0871931908	-0.0545950863	0.1840301519	0.0771585323	0.2301513244	-0.0380910278	-0.2441156006	-0.23475845	0.0951144227	0.2958931356	0.1465330748	-0.0074283186	-0.0772481477	0.0339925009	-0.3260781531	0.2493843341	-0.0440962442	0.1337211303	0.1533682318	-0.0978794763	-0.0523520008	-0.0109883059	0.0772433738	-0.0366662233	-0.1211199807	-0.1082719048	0.0003035165514972	0.0120384719072034	0.0001449248058605	9.212229703275246e-08	0.0462048744160057	0.0659942566964417	0.0043552419169158	0.0021348904197988	0.201108999151188	0.2074236974141781	0.0430245902489685	0.0404448295395925	-0.0016290473734086	-0.0002160736220334	4.668781013863263e-08	2.653795344809459e-06	-0.0002957494683732	0.0005007993420029	2.507999809506377e-07	8.746774804303045e-08	-0.0003077407296456	-0.0003766782933863	1.4188653670847674e-07	9.470435668280626e-08	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
959.0551268942336	-0.7528488136259739	919786.7364221144	0.5667813361780364	1050.182465721579	7.849437788421028	61.613673594292	1102883.2113090556	901.6835214766244	0.8332336102844238	0.694278249307615	813033.1729024862	921.409864826976	813.4843410445371	1.578108	34.156334	0.2530525281745067	0.1456727014883864	0.0422199032	-0.1554373382	-0.0228179281	-0.1239554792	0.0157292928	-0.0700514227	-0.0448041595	-0.0989614712	0.1111156566	0.0748712448	0.0083173364	-0.1320188429	0.0006572426	0.0639894121	0.2575838437	0.0737730109	0.1325692176	0.0930177556	-0.0311509384	-0.0320318012	-0.1325047017	-0.0461613793	0.0423844001	0.0266709636	0.0201811805	0.0878569668	0.0711034075	-0.0312632218	-0.2142088804	-0.016734409	-0.115118176	0.0635320625	0.1304533145	-0.030001179	0.1043279079	-0.054622234	0.0069789403	0.2061708758	-0.0466151059	-0.1024098149	0.1691046138	0.0424143173	-0.1889168962	0.0557690999	-0.0615240355	0.142459623	-0.0875839631	0.0009865368	-0.1382684825	-0.2581685332	-0.1737028653	-0.11269167	-0.0041243869	-0.0900782195	0.0874870606	0.0499364662	0.0138729664	0.0420008007	0.0187270193	0.0930129271	0.0052376061	-0.0682925368	-0.2276793504	0.0671981201	-0.2144924303	-0.107146824	0.0489790767	-0.0120625528	-0.0809538476	0.0508724644	0.2685486019	0.016494842	0.188580454	-0.0297821254	0.0180683915	0.2148893628	0.0231526341	-0.0140130963	0.105185185	0.0745091236	-0.0430942802	-0.1242524367	-0.1003291122	-0.0129696630828277	-0.0132731796343249	0.000176177297605	0.000168212160482	0.0910054276346983	0.0448005532186925	0.0020070895687009	0.0082819878589743	0.0937752246018988	-0.1073337745492891	0.0115205391589976	0.0087937927491365	-0.0002766144553557	0.0013524329180529	1.829074797833082e-06	7.651555691173054e-08	-0.0003499097060553	-5.416023768209995e-05	2.9333313457815595e-09	1.2243680239170644e-07	-0.0006540479893546	-0.000346307259709	1.199287181271568e-07	4.27778772378795e-07	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
957.1262396177968	-1.92888727643674	916090.6385649042	3.720606125199544	1043.0387933768477	-7.143672344731385	51.03205456888001	1087929.9244890304	894.8554600306919	-6.8280614459324624	46.62242310942931	800766.2943467413	914.6672244199652	798.475094756064	1.331741	28.824011	0.2731106748055679	0.1397367449183763	0.0421706939	0.0507936251	0.1048244893	0.0415926221	-0.0087641259	-0.0210776715	-0.0527109721	-0.0768125844	-0.0453102665	-0.0233507246	-0.0100758988	0.1970201361	-0.063288196	-0.0852134677	0.0723916325	-0.070978416	0.0537334281	-0.0965108353	-0.0939650078	-0.0033219474	-0.113416271	0.0873621247	0.2180841297	-0.0547160271	0.0204375911	0.083672222	-0.0946553744	0.0361697828	-0.0448849018	0.0598321431	-0.0447183481	0.2388902909	0.1598849054	0.0946094536	-0.038193962	0.0084908374	0.0388194652	-0.1884229919	-0.1029497323	-0.0647147704	0.0170603561	-0.0201410579	-0.0094736692	0.1222050557	0.0982713366	0.0305436557	0.0970460803	0.0639335763	-0.0575014256	-0.1095974872	0.0280089406	-0.0049307206	-0.1211506624	-0.053398103	-0.0211499853	-0.0274042753	0.0484985204	0.0202941815	0.0019592844	-0.1013072086	-0.0653303227	-0.0261708017	0.1450422616	0.026273056	-0.0777513256	-0.0590288766	-0.1519108519	-0.0960835888	-0.120943957	-0.1216555534	0.0984775201	0.0360230975	-0.0522799152	-0.0127077831	0.0023056136	-0.0209878477	0.0181531751	-0.000877106	-0.0846762954	0.0717238087	-0.0494042187	-0.1266188352	-0.0912870929	-0.0059901591076965	0.0069795039751312	4.871347573887223e-05	3.588200613551933e-05	0.0183833673234943	-0.072622060311204	0.0052739636438441	0.0003379481941505	0.001577199550276	-0.0921980250516227	0.0085004758234196	2.4875584213908163e-06	0.0005572781480994	0.000833892603455	6.953768740971245e-07	3.105589343490968e-07	0.0006887752502722	0.0010386849563275	1.0788664385010606e-06	4.744113453875317e-07	-0.0008076921389242	-0.0001536441495695	2.3606524696965604e-08	6.523665912799492e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
956.0089844165112	-1.1172552012856158	913953.1782850892	1.248259184799762	1044.4932083429076	1.4544149660598578	2.115322893498897	1090966.0622744604	897.3116190592448	2.456159028552861	6.032717173541734	805168.1416987232	916.7855804373312	806.8521887157918	1.186705	25.684877	0.1161265848615964	0.0521784322215351	0.0397455917	-0.0039953679	-0.084752016	-0.127218478	-0.0237442536	-0.0431769721	-0.0697881749	0.0928738312	0.0282971671	-0.0054811455	-0.069915308	-0.0659434083	0.1378395501	0.024727445	-0.0409178429	-0.0632614951	0.065196096	0.0504232629	-0.2183155653	0.1118304041	0.0294541998	0.0876414586	-0.0413509277	0.0273306887	0.0415556353	-0.0418230998	-0.12154716	-0.0092472942	-0.0407029822	0.1728340524	0.0676816232	-0.1169459357	0.0360706626	-0.1061775418	0.0234902074	-0.0201015488	0.0545489455	0.0782255021	0.0167954955	0.1183033464	-0.0063578089	-0.0433159631	-0.0857015029	-0.0595078217	0.0968847026	0.0174718054	0.1063813576	-0.0253515834	0.1170343563	0.0119371606	-0.0983926236	0.0711276385	-0.0900935939	-0.1444453841	-0.0350695138	-0.0357929898	0.057931058	0.0174162985	-0.0945918085	-0.0546137876	0.0505058756	0.0775418852	-0.0968041582	0.0135613163	-0.0785277239	0.0016408434	0.0169661401	-0.0473357378	0.0366183645	-0.1707609136	0.0878235141	0.1630846118	0.0782903343	0.0310397921	0.0406589499	-0.0940892994	0.0995672583	0.0740524881	-0.1143736506	0.0688893378	-0.0555787436	-0.1282045865	-0.0812449131	-0.0023965353823882	0.0035936237253083	1.2914131479098703e-05	5.743381839038557e-06	-0.0089866732495096	-0.0273700405730039	0.0007491191209678	8.076029609345143e-05	-0.0203271602494297	-0.0219043597997057	0.0004798009782349	0.0004131934438059	-2.342883341997055e-05	-0.0005807069815193	3.372205983853385e-07	5.489102354207288e-10	0.0002560065468271	-0.000432768703445	1.872887506815529e-07	6.553935201833615e-08	-0.0005559966086171	0.0002516955303071	6.33506399765723e-08	3.091322287937167e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
