global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06
831.1177927528689	-0.6756324058522978	0.456479147837764	690756.7854304007	901.9202109085886	-0.0660678261206157	813460.0668453929	0.0043649576483039	783.0420886176275	-0.2389288932978388	0.05708701605253	613154.9125466564	789.8223155898388	700.4514375188942	1.264642	19.003469	0.0866084774413634	0.050548121192362	-0.0056495433	-0.0920607428	0.0269605856	-0.0658949658	0.0438785002	0.0343506768	0.0008339423	0.0013023714	-0.0413607036	0.0958039878	0.1083677256	-0.1085894401	0.1485721096	0.0292437471	-0.0719953004	-0.0198043919	0.0570718815	-0.011856945	-0.1636764146	-0.0987523079	-0.0536985957	-0.4045516628	-0.0445486633	-0.0925404487	0.0724956953	0.0619617754	-0.039043823	0.0803667467	-0.0187924676	0.0910078684	-0.0886176611	-0.0223976461	0.0100362442	0.1103276466	-0.0917097125	-0.0039360672	0.0492848418	0.061946028	-0.0607164089	-0.086326697	0.094425971	-0.2348839532	0.0865660192	-0.1955177593	0.006310308	-0.1635337327	-0.0525920271	0.0598003917	-0.1943588238	-0.1355017988	-0.0036912491	-0.1131947239	0.0312893261	-0.0273210008	-0.0228579509	0.0012203882	0.0061136237	-0.215973717	0.0220632929	0.1177722304	0.0975818787	-0.0731581909	-0.0094009489	0.0362853453	-0.096283011	0.0613457785	0.0293420453	0.0318374079	0.1344973566	-0.0762838382	-0.0314887505	-0.05198594	-0.100234737	0.1059385891	0.0513345734	-0.1961977833	0.1437067008	0.1082959623	-0.0072980274260459	-0.0196808862999802	0.0003873372855527	5.326120431131815e-05	0.0248570902401041	4.976797369230304e-05	0.0006178749352046	2.4768512054377676e-09	-0.00393803059589	0.0225815149516393	1.550808497416575e-05	0.0005099248175111	0.0001339989929244	-0.0006680080990375	1.7955730104753404e-08	4.462348203796944e-07	1.6008432384362337e-05	6.589673413093244e-05	2.5626990740470077e-10	4.3423795691227965e-09	0.0001259988505326	-0.0001520213311526	1.5875710335536478e-08	2.3110485125408478e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
831.3235925152527	0.2057997623837764	0.0423535421972188	691098.9154724659	896.1952757182875	-5.724935190301153	803165.9722197773	32.7748829331485	782.2178894788126	-0.8241991388149472	0.6793042204233006	611864.8266206878	788.4492137150394	694.971132028045	1.122518	16.8678	0.1223295256517667	0.0740796200986243	-0.0802782166	0.0804618489	0.1239233683	-0.1053077469	0.1129629929	0.0740230394	-0.1512328665	-0.1185085359	-0.0021127377	0.0226181786	-0.072185008	0.0221788761	0.1390266159	-0.1403452758	0.0245890109	-0.0219810087	0.0664766371	-0.105532445	0.0568131394	0.0655426764	0.0352560208	0.0074582746	-0.0019988715	-0.0574724736	0.0878548614	0.017212384	-0.1685406145	0.1451278482	0.032721859	0.0164966314	-0.1292764233	-0.1088216649	0.217709461	-0.0049355354	-0.146880342	-0.1357983486	-0.0176766336	0.0274186346	-0.0301564498	-0.1056664864	-0.0568805765	0.1008862855	0.0154620723	-0.0301019602	0.0558274248	0.0663590887	0.0772126051	0.0207137437	-0.0921832217	-0.002639152	-0.0502254454	-0.0316405738	0.0178660861	-0.0314819434	0.0411778332	0.1004746414	0.175432115	-0.0267540245	-0.0115654246	-0.0484272595	0.0676115531	0.0051603733	-0.0694326018	0.0453874509	-0.0185769884	-0.0937594742	0.0089635753	0.0239977544	-0.0388221644	0.0681106632	0.034249371	0.0962986112	0.0725122493	0.0643841649	-0.1172596862	0.0611257821	0.1412592515	0.0993643757	-0.0116681003422911	-0.0043700729162452	1.909753729329983e-05	0.0001361445655977	-0.0397954271797544	-0.0646525174198585	0.0015836760244191	0.0041799480087251	0.0210690243066977	0.0250070549025877	0.0004439037852362	0.000625352794901	-0.0001109984371263	-0.0002449974300507	1.2320653044481174e-08	6.002374073144764e-08	1.601082576296875e-05	2.393378606413421e-09	2.5634654161214383e-10	5.728261153637449e-18	-0.0001949989342996	-0.0003209977848322	3.802458437797972e-08	1.0303957786717936e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
829.8486224935928	-1.4749700216599422	2.1755365647955305	688648.7362545134	897.3033963655171	1.1081206472296117	805153.3851290923	1.2279313688165734	781.0955883369065	-1.122301141906064	1.2595598531236551	610110.3181193782	788.3488855389422	698.6986030999034	1.041258	15.646731	0.0752161961873707	0.036775257780461	-0.0954248416	0.1535928977	-0.0435582562	-0.0465289366	0.0788420438	-0.135710189	0.0185131667	-0.1374988987	-0.0685755786	-0.0038144012	-0.0476262685	0.1036669358	-0.0328146656	-0.112165203	0.0538401776	-0.1243023784	0.0467748768	-0.0291064731	0.023072162	0.0834110941	-0.0447741527	0.0193927095	-0.1098715408	-0.068494941	-0.0768741266	0.0433136002	0.1201114022	0.1132522567	-0.1272073986	0.0563756069	0.0272447978	-0.0033753819	0.0050658884	-0.1301263954	0.031145284	-0.0925317814	-0.0535522544	0.0985183514	0.0154908485	-0.0340694081	0.0423074086	0.0777308664	0.018746765	0.0742294378	-0.0369932929	-0.0025284166	0.0015634855	-0.0471785367	-0.1295311305	0.051738534	-0.0064409612	0.0244453427	-0.0062543486	-0.0653400862	0.0611400885	0.0352815325	0.0898485988	0.0764894808	-0.0830703781	0.0651630941	0.0659721499	0.0441953221	0.037424629	-0.0880269215	-0.048381858	0.0683828926	-0.1137964343	0.0595141611	0.0798233788	0.0824772968	-0.0754704769	0.0640931022	-0.0239791901	0.1379732474	-0.1048549364	0.0645781631	0.1386044847	0.0898496795	-0.0007259954988825	0.0109421048434086	0.0001197296584041	5.270694643976501e-07	-0.0154045180391335	0.0243909091406209	0.0002372991760179	0.000594916448706	0.0297492256562605	0.0086802013495628	0.0008850164271471	7.534589546895187e-05	-0.0004340272844363	-0.00032302884731	1.8837968363514888e-07	1.0434763619442729e-07	-0.0002849575298091	-0.000300968355572	8.120079379490412e-08	9.05819510557552e-08	-0.0001950613484931	-6.241419350000076e-08	3.804892967594661e-08	3.895531550255536e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0
831.2434636505458	1.3948411569530208	1.9455818531300413	690965.6958617562	905.7070983083624	8.403701942845373	820305.3479261537	70.6222063441831	782.8086662334819	1.713077896575328	2.93463587973495	612789.4079302428	789.6144080588041	692.4484027262831	1.186802	17.83378	0.0798519035528439	0.0470820345089197	0.0185096506	-0.0242313644	-0.1188291935	0.0378849507	0.0455104954	-0.144643443	0.1134963142	0.0652237871	-0.073734406	-0.0907771072	-0.0333215981	0.0411117803	0.0072053294	0.0282346838	-0.0486216005	0.126849088	0.0702821485	-0.0114527229	-0.0189956943	-0.1634470791	0.0551151463	0.0632211594	-0.1184899197	0.0476840382	0.1637899294	-0.1973846781	-0.1208029032	-0.0053028688	0.0744122554	0.0282396657	-0.150491956	-0.0782459028	-0.0106631895	-0.0596109631	0.0359279485	0.0618248552	-0.0403303298	-0.066902682	-0.1416518269	-0.073087446	0.0031816526	-0.058234694	-0.0444727674	0.1006064937	0.2582233098	-0.1914537042	0.0437905222	0.0731921139	0.0638868517	-0.2217123752	0.0612220012	-0.0400389369	0.0577378008	-0.0509615567	0.0716607502	-0.1086030996	-0.0074724195	0.0159674569	-0.0421539039	0.0484109703	0.070710836	-0.0100032167	-0.0205900585	0.0719831454	-0.1733888538	0.1218090406	0.0512742461	0.018870427	-0.0075003486	0.074643089	-0.0069070464	0.0626879105	-0.1353747163	-0.0016102912	-0.0073768851	-0.0025945483	0.1357462967	0.0798077096	-0.0162882884891644	-0.0155622929902819	0.0002421849631153	0.0002653083419062	0.0248855715196469	0.0402900895587804	0.0006192916698594	0.0016232913166545	0.0297018486339339	-4.737702232660013e-05	0.0008821998122731	2.2445822445351668e-09	-0.0001310449614726	0.0003029823229637	1.7172781927355216e-08	9.17982880284798e-08	-0.0004609870250653	-0.0001760294952562	2.125090372785555e-07	3.0986383200152545e-08	-0.0001950302870839	3.1061409199990935e-08	3.803681288002845e-08	9.64811141489281e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0
831.9043616874634	0.6608980369176152	0.4367862152015574	692064.8669946259	897.8769006829513	-7.830197625411188	806182.9287800223	61.31199485299501	782.7961238137096	-0.0125424197722168	0.0001573122937424	612769.7714577686	789.1780454762044	694.9378512860118	1.092459	16.416105	0.0893988618318182	0.0791735120153822	0.041199009	-0.1653314212	-0.0615051826	-0.0251881121	0.1249459165	-0.0104648147	-0.0160436306	0.1573596001	-0.0181178083	0.1233177815	-0.1018165382	-0.0731350375	0.0123104604	0.1133760739	-0.0217693469	0.1151449564	0.138131609	-0.0409474349	0.1381060402	-0.0702057374	0.0308034338	0.0335238684	-0.0709273205	0.2231761092	-0.0966458334	-0.0762825556	-0.0564807279	-0.0754890032	0.0331322915	-0.0085744139	0.0538978892	-0.0302722884	-0.1239055836	0.0886517009	0.0004690949	0.1353881333	-0.0420506471	-0.040114109	-0.1649772539	-0.0173235102	-0.0494894999	0.1690771195	0.052408816	-0.0551613099	-0.0357757303	-0.1380436077	-0.0008098719	0.0683372092	0.191594851	-0.0387815764	-0.1327307282	-0.0964402538	0.0501666257	-0.0977327259	0.0480374412	-0.1013017506	0.0063924517	-0.0601253592	-0.0400082641	-0.146098955	0.001105789	-0.0059111086	0.0081154566	0.2195924917	-0.0033562657	-0.1050265717	0.0083056521	0.0660544305	0.0115816724	0.0684484599	0.0270501265	0.0435895465	-0.1526805558	0.0358723809	-0.0308074202	0.1297123785	0.1326888823	0.0692973963	-0.0186773694587856	-0.0023890809696211	5.7077078794061615e-06	0.0003488441298999	-0.0540048878111178	-0.0788904593307647	0.0029165279074914	0.006223704573419	0.029685184743613	-1.6663890320900432e-05	0.0008812101932624	2.7768524062699907e-10	3.095505536482823e-05	0.0001620000168374	9.582154526395811e-10	2.6244005455327032e-08	-0.0004610028201199	-1.5795054600028797e-08	2.125236001585009e-07	2.4948374981789085e-16	-0.0001949929461537	3.7340930200018864e-08	3.802224904969974e-08	1.3943450682026808e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0
830.7803239301745	-1.124037757288875	1.2634608798110032	690195.9466295257	897.1513908787778	-0.7255098041734982	804880.6181557255	0.5263644759518677	781.9428704840758	-0.8532533296338443	0.7280412445312416	611434.6527008761	789.2675389776313	700.1349330512593	1.115388	16.760654	0.1755341200789885	0.0893349566662834	0.0730149962	-0.1411052147	-0.0149447747	-0.2107285098	0.0316768635	0.1867403607	0.0426063881	0.0573369216	0.0638437629	0.1683522444	-0.0513435906	-0.1495531325	0.0093515016	-0.0432581821	-0.0646553933	0.035370427	0.0339189416	0.1370230083	0.1371746075	-0.0864980938	-0.1133425424	0.0731292662	0.1427893488	-0.2066578043	-0.2228109993	-0.0088240927	0.0819174216	-0.0637369347	0.0344625269	0.0182224115	-0.0357680582	-0.0465663067	0.0595567756	0.1708325935	0.0143189897	-0.0547732493	0.0156661543	0.0040771311	-0.1362459272	0.1467956308	-0.035367052	-0.0792980132	0.0991261105	0.0324504326	0.0283074853	0.0720171537	0.0577459024	-0.246135723	0.1352284705	0.1205827936	-0.176454812	-0.052774681	0.1030814126	0.0140345698	0.0050447751	-0.0669839562	0.0319080695	-0.1120435847	-0.0072889613	-0.0577506288	-0.0149280115	0.1183766414	-0.1928408806	0.0445233977	-0.104312219	0.0726678182	-0.0044804315	-0.1457939282	-0.0785761131	0.0938687938	0.1534382633	-0.1469339839	-0.1407075183	0.0457240943	0.0240312469	0.1065920104	0.1294367287	0.0583804184	-0.0115028133788968	0.0071745560798887	5.147425494346933e-05	0.0001323147156297	0.0037607472914373	0.0577656351025551	1.4143220190052989e-05	0.0033368685988015	-0.0187977366507681	-0.0484829213943811	0.0003533549031916	0.0023505936669337	0.0006399306739574	0.0006089756185925	4.095112674715722e-07	3.7085130404020556e-07	-0.0002306910992186	0.0002303117209013	5.3218383258685953e-08	5.3043488784518326e-08	-0.0005979257567031	-0.0004029328105494	3.575152105289748e-07	1.6235484981723873e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
829.2394284045911	-1.5408955255834371	2.3743590207630567	687638.0296207729	897.4627137836657	0.311322904887902	805439.3226319418	0.0969219511078417	781.6761787236729	-0.266691760402864	0.0711244950667786	611017.6483840435	788.6028689513632	705.1064936855817	1.140568	17.139032	0.0477843072533624	0.0290741557860097	0.0872838174	-0.0639987781	-0.015091287	-0.2047788571	-0.0758604583	0.1212212993	0.1441380853	-0.1420164101	0.026074753	0.1848630495	-0.0138808512	-0.2117200918	0.0140435931	-0.0370158282	0.0267934121	-0.0515101838	-0.0265883073	-0.0854354523	-0.1834882072	-0.0752480465	0.0012867219	-0.0788549938	-0.0001240793	0.13132056	-0.1038756738	-0.14430885	-0.1118921347	-0.1151006459	0.0124944067	-0.0988951674	-0.0469299082	0.1072604328	0.1138614475	0.1718297583	-0.0089474571	-0.09794252	-0.0445676437	0.0515677356	0.0877504614	-0.1222150706	0.1046861807	-0.1682521887	0.0584992468	-0.2227975404	0.0671684376	-0.1373338338	0.0549538273	0.0573805498	0.1625897157	0.0777952297	-0.0010853289	-0.0631617212	0.1027576282	-0.0129984064	0.0468531297	-0.0296280135	0.0010398344	-0.1974894877	0.0322681045	0.1351708253	-0.0650239893	-0.0011582857	0.1240204348	0.0383825437	0.0804277634	-0.0916330153	-0.0386498162	-0.076883476	-0.0327432215	-0.0868643313	0.1277018012	-0.0512297842	-0.179260124	0.0025570703	0.049935739	-0.0546605332	0.1259946088	0.0471208409	-0.0114783846886439	2.442869025289993e-05	5.967609074721277e-10	0.0001317533150604	0.0038849325187158	0.0001241852272785	1.509270067497549e-05	1.5421970674212707e-08	-0.0133040538728721	0.005493682777896	0.0001769978494522	3.018055046415112e-05	0.000502971647908	-0.0001369590260494	2.529804785992891e-07	1.8757774816400235e-08	-0.0004610304789349	-0.0002303393797163	2.125491025069433e-07	5.305622984808985e-08	-0.0001223839513101	0.000475541805393	1.4977831538272927e-08	2.261400086764339e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
830.3494548491291	1.1100264445379937	1.232158707573659	689480.2171682458	890.5843686555561	-6.878345128109572	793140.5176936154	47.31163170138869	782.8173414223996	1.1411626987267027	1.3022523049652113	612802.9900316338	788.4219200727919	685.8070045050771	1.385489	20.819401	0.0829335807985403	0.0524038582227541	-0.0041340192	0.0756839612	0.1409640993	-0.1052188554	0.0332267659	0.1631438612	-0.090566094	-0.1561049446	-0.0095813784	-0.0543386421	-0.0957098078	0.054858929	0.0977644862	-0.1510371982	-0.0542025213	-0.0966333388	-0.0307666168	-0.2579332747	0.0910900846	-0.1017930657	-0.0498091485	0.0402936839	-0.032569404	-0.0490834897	-0.0929766451	-0.0799711184	-0.0847259603	-0.0194620057	-0.001968227	0.113513786	0.0223611295	-0.1475749997	0.2237620308	-0.0459057571	-0.1094076514	-0.1811916582	0.0620672026	0.0589668249	0.0410781197	-0.1104634896	-0.218539579	0.0667368826	0.0827598032	-0.0275193007	0.054783231	-0.1090863951	0.1557628377	-0.1729651117	-0.0163148782	-0.0500255263	0.0077911466	0.1250365911	0.0845325094	-0.0035093962	0.0412776686	0.1192225978	0.1511525693	0.0502596486	-2.48266e-05	-0.0966601126	0.0752019247	0.0489837811	-0.0768558245	0.0927241418	-0.1393586023	-0.0151871841	0.0138299218	-0.0334649889	-0.1040861138	-0.1142508878	0.0360644379	0.0889906817	-0.1605706587	-0.0282918585	-0.0207090925	0.0973805724	0.1223675745	0.0355847396	-0.0206857334904668	-0.0092073488018229	8.47752719584296e-05	0.0004278995700386	-0.044381923854246	-0.0482668563729618	0.001969755165004	0.0023296894241281	-0.0043256227352515	0.0089784311376206	1.8711012047724662e-05	8.061222569299516e-05	0.0004109170415737	-9.20546063343e-05	1.688528150556819e-07	8.474050547362942e-09	-0.0004610736979582	-4.321902330001138e-08	2.1258895494884945e-07	1.867883975006927e-15	-0.0003599050156752	-0.0002375210643651	1.2953162030816596e-07	5.6416256017129987e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
834.4818645485703	4.1324096994412685	17.076809924036276	696359.9822604585	907.8279336226614	17.24356496710527	824151.5570655912	297.34053277478023	784.0840040877974	1.2666626653978028	1.6044343079126662	614787.7254663531	791.0426538011183	712.4275153730445	1.350839	20.298727	0.106001061146689	0.0636209112611777	-0.1217522326	-0.0074979368	-0.1351360117	-0.052889426	0.0296799904	-0.1422311109	-0.1001566933	0.0339086401	0.1673697196	-0.1054521864	0.0517109882	0.1340336113	0.0707943828	-0.0353738449	-0.2193983283	0.0828998886	0.1413316746	-0.1078188126	-0.0835853289	0.0563262505	-0.1798916481	0.1365739891	-0.0246779856	0.0106873114	-0.10322496	0.12701834	-0.0719511126	-0.0378383296	0.0812513784	-0.1662023896	0.0374031896	0.0536158518	0.0316493556	-0.1266265289	-0.0073315716	-0.0079965267	0.1125540696	-0.0623795097	-0.2465811407	-0.1870226151	0.0224240506	0.0407234403	0.0196256935	0.1063986858	-0.0432219133	-0.0135761334	-0.0668072949	0.0176316633	0.1428013106	0.1074699243	-0.0295455085	0.0306793761	0.0719071899	-0.0145975784	0.0164211547	-0.035985626	0.0678191716	-0.0190975226	-0.2107905724	0.055111822	0.0748315102	-0.0577936316	-0.0135593876	0.1065737743	-0.0642911035	-0.1319947289	0.0582752809	-0.1449113786	-0.1517134091	0.0273346932	0.0045058908	0.0189656566	-0.2144822466	-0.001343737	-0.005981421	-0.0365205044	0.1185609488	0.023839813	-0.0117201975119058	0.008965535978561	8.038083538287174e-05	0.000137363029718	0.0149179362218774	0.0592998600761233	0.00022254482112	0.0035164734050478	-0.0234565311755261	-0.0191309084402746	0.0005502088547884	0.0003659916577501	0.0002768623228203	-0.0001340547187534	7.665274579745201e-08	1.797066762005317e-08	-0.0004610827309832	-9.033024999977221e-09	2.1259728481092603e-07	8.159554065021345e-17	-0.0005979363969314	-0.0002380313812562	3.575279347753048e-07	5.665893846273447e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
831.6321236485542	-2.8497409000161724	8.121023197224984	691611.9890842041	899.6516934043483	-8.176240218313069	809373.1694453115	66.85090410756014	782.8743855839432	-1.2096185038542444	1.463176924866581	612892.3036034366	789.9484437508268	716.435421762822	1.227707	18.448442	0.0774630083375748	0.052283388393757	-0.0672069809	-0.0234296162	-0.232116311	-0.1831441986	-0.0054410038	-0.0572395179	0.0850020293	0.042148952	-0.0372238964	0.0268461124	0.1318199983	0.0986983511	-0.1630583021	-0.0045448317	-0.1367217795	0.1358858111	0.214107499	0.170434351	0.0952296159	0.0220366477	0.0234447089	0.0073234316	0.1273132803	0.0941751246	0.0632131763	-0.0691558191	0.071961568	-0.047276983	-0.008911515	-0.0550071956	0.0275822718	-0.0005072765	0.0343251112	-0.0612594708	0.1963095832	0.0228903659	-0.020163209	-0.0526025911	-0.3100456333	0.1806738003	-0.0671698266	0.0452632798	-0.0351970325	-0.0280697478	0.0419167523	0.1178312076	-0.2060287332	0.070345	0.0510106932	0.0138795575	0.0642866489	0.0250574086	0.0970591565	-0.015108371	0.0360067393	-0.0662570741	0.0337846933	0.0786274626	-0.2269906605	-0.0061937046	-3.38783e-05	0.0828434761	-0.0438743622	-0.0260369657	-0.0794519375	-0.0743453539	-0.2013107205	-0.0872086163	-0.0359257782	-0.0848062584	0.1838350069	-0.1174141923	-0.0916192241	0.0235604765	-0.0009482495	-0.0398404513	0.1145803187	0.0119549848	-0.0116990372556529	2.116025625290008e-05	4.4775644468839687e-10	0.0001368674727091	-0.0344160520427436	-0.049333988264621	0.0011844646382088	0.0024338423980937	-0.023556115513287	-9.95843377608989e-05	0.0005548905780753	9.917040327276794e-09	0.000591867942503	0.0003150056196826	3.5030766136273445e-07	9.92285404316818e-08	-0.0005711374270194	-0.0001100546960361	3.261979605423405e-07	1.2112036119620373e-08	-0.0004628312030715	0.0001351051938599	2.1421272253661209e-07	1.8253413407921172e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
828.8417023956742	-2.7904212528799235	7.786450768523962	686978.5676301594	896.9800318667764	-2.671661537571936	804573.1775677231	7.13777537134124	781.603076083811	-1.2713095001322472	1.6162278451265042	610903.3685436755	789.1902504187152	699.7375962985393	1.096416	16.475567	0.1360140924788748	0.0713433548064897	0.077240403	-0.0244599456	-0.1532550489	-0.0724551115	-0.069730247	0.0111053358	0.1813674161	0.0821577271	-0.0427315257	-0.0255802595	-0.0029495214	0.0010817762	-0.1727639435	0.0082112672	-0.0343573767	-0.0055175816	0.0764874546	0.0643668293	0.1964041502	0.0990947932	-0.0160577688	-0.0162563513	0.2226703207	-0.0615903966	-0.0503227434	-0.1796605325	0.1510897094	-0.1619365175	-0.011309666	0.1220175348	-0.0990859716	-0.0809171907	0.0915094397	0.0135490307	0.1833321085	0.0441552622	-0.0577001758	0.0129976386	-0.1159352977	0.1178582528	-0.0163953133	0.1002787287	0.1512331545	-0.0778823243	0.1269255943	0.1650640175	-0.1060776153	-0.1820093855	0.0526964426	0.0784408066	0.119290787	0.118573422	0.0819108051	0.0074180608	0.03071061	-0.0922041676	-0.0758637351	0.0531742941	-0.0426995921	0.0324380572	-0.0316338753	0.0355405674	-0.0256153222	-0.0857942671	-0.0129527811	0.0619944598	-0.1635022401	-0.1438458827	-0.0329517754	0.0854133745	0.1375693133	-0.0070686551	-0.0687564174	-0.0195524725	-0.0239526707	-0.0312272796	0.1104315261	-0.0	-0.005965915086719	0.0057331221689339	3.286868980392136e-05	3.559214282194137e-05	0.0250919758291559	0.0595080278718995	0.0006296072510109	0.0035412053812027	-0.0035751582353356	0.0199809572779514	1.2781756407687962e-05	0.0003992386537433	0.0001949816316666	-0.0003968863108363	3.8017836687369676e-08	1.575187437293275e-07	-0.0001280279514168	0.0004431094756025	1.6391156343982503e-08	1.9634600736881117e-07	-0.0002869872863087	0.0001758439167628	8.236170250283176e-08	3.092108306248254e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
827.3646264188919	-1.4770759767823165	2.181753441187434	684532.2250492726	893.172765872353	-3.8072659944233465	797757.5896960691	14.495274352292393	780.956615113524	-0.6464609702869666	0.4179117861043663	609893.2346895728	788.6563689866739	686.9002355516826	0.983594	14.780218	0.1155106137344375	0.0629219240537276	0.1615995688	-0.0452295542	-0.0858634089	0.0034178198	-0.1029908474	0.0999290177	0.2037419336	0.079729386	-0.054327527	0.1333023957	-0.0121664458	-0.1235751108	-0.2383930437	0.0250571751	0.0373962074	-0.0127059953	-0.0360805998	0.0799418697	-0.0065789417	0.0529756231	0.0049379253	-0.2522641056	0.1616855256	0.0641490809	-0.1139969612	0.1675192298	0.1434228373	-0.1589258754	0.1186576127	-0.0048226786	-0.0139214589	0.0924320335	0.0022014964	0.136596411	0.2239304582	0.0254910514	-0.075265365	0.0115079972	0.0441555811	0.0979218773	-0.0075411511	0.0314605598	0.0675798273	-0.1659383141	-0.1263236329	-0.0229016741	-0.0636924137	-0.0647472133	-0.0441103841	-0.0640710799	0.065247968	0.1581266674	0.1104922878	0.0322076779	0.0217784017	-0.0872173923	-0.1501183035	0.0843639543	0.0678161913	-0.0921408639	-0.1000562084	-0.0276078996	-0.0113877635	0.0457653211	0.1365605778	-0.0211916587	-0.1165997077	0.0146158754	0.0022725876	0.02223884	0.0398760982	0.0244483588	-0.1123693263	0.034268972	-0.0315651831	0.0699092917	0.10612066	-0.0119549848	-0.0115438019357014	-0.0055778868489824	3.1112821700050805e-05	0.0001332593631307	-0.0317843406486986	-0.0568763164778545	0.0010102443104725	0.003234915376089	0.00973124292193	0.0133064011572656	9.469708880561272e-05	0.000177060311758	0.0005239151297127	0.0003289334980461	2.744870631418753e-07	1.0819724613684368e-07	-0.0002831563185137	-0.0001551283670969	8.017750071423195e-08	2.4064810278150568e-08	-0.0005979256061724	-0.0003109383198636	3.57515030516632e-07	9.66826387596606e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
